Condensed DOF,U Value
75,0.00000000000000000e+00
76,-0.00000000000000000e+00
77,-7.86232449078234143e-07
78,0.00000000000000000e+00
79,-6.04441872999462310e-06
80,0.00000000000000000e+00
81,0.00000000000000000e+00
82,-0.00000000000000000e+00
83,-8.39785233329330748e-07
84,0.00000000000000000e+00
85,-6.90674203939892203e-06
86,0.00000000000000000e+00
87,0.00000000000000000e+00
88,-0.00000000000000000e+00
89,-8.92358548708318919e-07
90,0.00000000000000000e+00
91,-7.82122007572720219e-06
92,0.00000000000000000e+00
93,0.00000000000000000e+00
94,-0.00000000000000000e+00
95,-9.43955203627980704e-07
96,0.00000000000000000e+00
97,-8.78687746630304117e-06
98,0.00000000000000000e+00
99,0.00000000000000000e+00
100,-0.00000000000000000e+00
101,-9.94578206083042587e-07
102,0.00000000000000000e+00
103,-9.80274193197952069e-06
104,0.00000000000000000e+00
105,0.00000000000000000e+00
106,-0.00000000000000000e+00
107,-1.04423076364938140e-06
108,0.00000000000000000e+00
109,-1.08678444867204779e-05
110,0.00000000000000000e+00
111,0.00000000000000000e+00
112,-0.00000000000000000e+00
113,-1.09291628348427884e-06
114,0.00000000000000000e+00
115,-1.19812196371826776e-05
116,0.00000000000000000e+00
117,0.00000000000000000e+00
118,-0.00000000000000000e+00
119,-1.14063837232821087e-06
120,0.00000000000000000e+00
121,-1.31419055822994342e-05
122,0.00000000000000000e+00
123,0.00000000000000000e+00
124,-0.00000000000000000e+00
125,-1.18740083650582936e-06
126,0.00000000000000000e+00
127,-1.43489444128648271e-05
128,0.00000000000000000e+00
129,0.00000000000000000e+00
130,-0.00000000000000000e+00
131,-1.23320768192605744e-06
132,0.00000000000000000e+00
133,-1.56013823111172312e-05
134,0.00000000000000000e+00
135,0.00000000000000000e+00
136,-0.00000000000000000e+00
137,-1.27806311408032235e-06
138,0.00000000000000000e+00
139,-1.68982697503216347e-05
140,0.00000000000000000e+00
141,0.00000000000000000e+00
142,-0.00000000000000000e+00
143,-1.32197153804212093e-06
144,0.00000000000000000e+00
145,-1.82386616943514083e-05
146,0.00000000000000000e+00
147,0.00000000000000000e+00
148,-0.00000000000000000e+00
149,-1.36493755846638389e-06
150,0.00000000000000000e+00
151,-1.96216177972695635e-05
152,0.00000000000000000e+00
153,0.00000000000000000e+00
154,-0.00000000000000000e+00
155,-1.40696597958900234e-06
156,0.00000000000000000e+00
157,-2.10462026029109408e-05
158,0.00000000000000000e+00
159,0.00000000000000000e+00
160,-0.00000000000000000e+00
161,-1.44806180522978648e-06
162,0.00000000000000000e+00
163,-2.25114857444657499e-05
164,0.00000000000000000e+00
165,0.00000000000000000e+00
166,-0.00000000000000000e+00
167,-1.48823023879150231e-06
168,0.00000000000000000e+00
169,-2.40165421440627820e-05
170,0.00000000000000000e+00
171,0.00000000000000000e+00
172,-0.00000000000000000e+00
173,-1.52747668326045416e-06
174,0.00000000000000000e+00
175,-2.55604522123533341e-05
176,0.00000000000000000e+00
177,0.00000000000000000e+00
178,-0.00000000000000000e+00
179,-1.56580674120746240e-06
180,0.00000000000000000e+00
181,-2.71423020480942917e-05
182,0.00000000000000000e+00
183,0.00000000000000000e+00
184,-0.00000000000000000e+00
185,-1.60322621478440457e-06
186,0.00000000000000000e+00
187,-2.87611836377291495e-05
188,0.00000000000000000e+00
189,0.00000000000000000e+00
190,-0.00000000000000000e+00
191,-1.63974110572421897e-06
192,0.00000000000000000e+00
193,-3.04161950549694753e-05
194,0.00000000000000000e+00
195,0.00000000000000000e+00
196,-0.00000000000000000e+00
197,-1.67535761534183578e-06
198,0.00000000000000000e+00
199,-3.21064406603773357e-05
200,0.00000000000000000e+00
201,0.00000000000000000e+00
202,-0.00000000000000000e+00
203,-1.71008214453518651e-06
204,0.00000000000000000e+00
205,-3.38310313009484819e-05
206,0.00000000000000000e+00
207,0.00000000000000000e+00
208,-0.00000000000000000e+00
209,-1.74392129378564296e-06
210,0.00000000000000000e+00
211,-3.55890845096962661e-05
212,0.00000000000000000e+00
213,0.00000000000000000e+00
214,-0.00000000000000000e+00
215,-1.77688186315912175e-06
216,0.00000000000000000e+00
217,-3.73797247052349457e-05
218,0.00000000000000000e+00
219,0.00000000000000000e+00
220,-0.00000000000000000e+00
221,-1.80897085230312927e-06
222,0.00000000000000000e+00
223,-3.92020833913614652e-05
224,0.00000000000000000e+00
225,0.00000000000000000e+00
226,-0.00000000000000000e+00
227,-1.84019546044726074e-06
228,0.00000000000000000e+00
229,-4.10552993566376900e-05
230,0.00000000000000000e+00
231,0.00000000000000000e+00
232,-0.00000000000000000e+00
233,-1.87056308640355261e-06
234,0.00000000000000000e+00
235,-4.29385188739719203e-05
236,0.00000000000000000e+00
237,0.00000000000000000e+00
238,-0.00000000000000000e+00
239,-1.90008132856429298e-06
240,0.00000000000000000e+00
241,-4.48508959002001829e-05
242,0.00000000000000000e+00
243,0.00000000000000000e+00
244,-0.00000000000000000e+00
245,-1.92875798490445767e-06
246,0.00000000000000000e+00
247,-4.67915922756692029e-05
248,0.00000000000000000e+00
249,0.00000000000000000e+00
250,-0.00000000000000000e+00
251,-1.95660105298241850e-06
252,0.00000000000000000e+00
253,-4.87597779238212992e-05
254,0.00000000000000000e+00
255,0.00000000000000000e+00
256,-0.00000000000000000e+00
257,-1.98361872994347021e-06
258,0.00000000000000000e+00
259,-5.07546310507792881e-05
260,0.00000000000000000e+00
261,0.00000000000000000e+00
262,-0.00000000000000000e+00
263,-2.00981941251490616e-06
264,0.00000000000000000e+00
265,-5.27753383449288855e-05
