Global DOF,Value
251,0.000000000000e+00
252,0.000000000000e+00
253,-1.722733981672e+00
254,0.000000000000e+00
255,0.000000000000e+00
256,0.000000000000e+00
257,0.000000000000e+00
258,0.000000000000e+00
259,-1.806733571553e+00
260,0.000000000000e+00
261,0.000000000000e+00
262,0.000000000000e+00
263,0.000000000000e+00
264,0.000000000000e+00
265,-1.892732829368e+00
266,0.000000000000e+00
267,0.000000000000e+00
268,0.000000000000e+00
269,0.000000000000e+00
270,0.000000000000e+00
271,-1.980732346461e+00
272,0.000000000000e+00
273,0.000000000000e+00
274,0.000000000000e+00
275,0.000000000000e+00
276,0.000000000000e+00
277,-2.070732495700e+00
278,0.000000000000e+00
279,0.000000000000e+00
280,0.000000000000e+00
281,0.000000000000e+00
282,0.000000000000e+00
283,-2.162733258778e+00
284,0.000000000000e+00
285,0.000000000000e+00
286,0.000000000000e+00
287,0.000000000000e+00
288,0.000000000000e+00
289,-2.256734017245e+00
290,0.000000000000e+00
291,0.000000000000e+00
292,0.000000000000e+00
293,0.000000000000e+00
294,0.000000000000e+00
295,-2.352734253948e+00
296,0.000000000000e+00
297,0.000000000000e+00
298,0.000000000000e+00
299,0.000000000000e+00
300,0.000000000000e+00
301,-2.450733718318e+00
302,0.000000000000e+00
303,0.000000000000e+00
304,0.000000000000e+00
305,0.000000000000e+00
306,0.000000000000e+00
307,-2.550732861081e+00
308,0.000000000000e+00
309,0.000000000000e+00
310,0.000000000000e+00
311,0.000000000000e+00
312,0.000000000000e+00
313,-2.652732354366e+00
314,0.000000000000e+00
315,0.000000000000e+00
316,0.000000000000e+00
317,0.000000000000e+00
318,0.000000000000e+00
319,-2.756732607326e+00
320,0.000000000000e+00
321,0.000000000000e+00
322,0.000000000000e+00
323,0.000000000000e+00
324,0.000000000000e+00
325,-2.862733516874e+00
326,0.000000000000e+00
327,0.000000000000e+00
328,0.000000000000e+00
329,0.000000000000e+00
330,0.000000000000e+00
331,-2.970734352403e+00
332,0.000000000000e+00
333,0.000000000000e+00
334,0.000000000000e+00
335,0.000000000000e+00
336,0.000000000000e+00
337,-3.080734553416e+00
338,0.000000000000e+00
339,0.000000000000e+00
340,0.000000000000e+00
341,0.000000000000e+00
342,0.000000000000e+00
343,-3.192733881115e+00
344,0.000000000000e+00
345,0.000000000000e+00
346,0.000000000000e+00
347,0.000000000000e+00
348,0.000000000000e+00
349,-3.306732922790e+00
350,0.000000000000e+00
351,0.000000000000e+00
352,0.000000000000e+00
353,0.000000000000e+00
354,0.000000000000e+00
355,-3.422732418348e+00
356,0.000000000000e+00
357,0.000000000000e+00
358,0.000000000000e+00
359,0.000000000000e+00
360,0.000000000000e+00
361,-3.540732802688e+00
362,0.000000000000e+00
363,0.000000000000e+00
364,0.000000000000e+00
365,0.000000000000e+00
366,0.000000000000e+00
367,-3.660733860908e+00
368,0.000000000000e+00
369,0.000000000000e+00
370,0.000000000000e+00
371,0.000000000000e+00
372,0.000000000000e+00
373,-3.782734756498e+00
374,0.000000000000e+00
375,0.000000000000e+00
376,0.000000000000e+00
377,0.000000000000e+00
378,0.000000000000e+00
379,-3.906734891731e+00
380,0.000000000000e+00
381,0.000000000000e+00
382,0.000000000000e+00
383,0.000000000000e+00
384,0.000000000000e+00
385,-4.032734066852e+00
386,0.000000000000e+00
387,0.000000000000e+00
388,0.000000000000e+00
389,0.000000000000e+00
390,0.000000000000e+00
391,-4.160733012164e+00
392,0.000000000000e+00
393,0.000000000000e+00
394,0.000000000000e+00
395,0.000000000000e+00
396,0.000000000000e+00
397,-4.290732525544e+00
398,0.000000000000e+00
399,0.000000000000e+00
400,0.000000000000e+00
401,0.000000000000e+00
402,0.000000000000e+00
403,-4.422733059193e+00
404,0.000000000000e+00
405,0.000000000000e+00
406,0.000000000000e+00
407,0.000000000000e+00
408,0.000000000000e+00
409,-4.556734262894e+00
410,0.000000000000e+00
411,0.000000000000e+00
412,0.000000000000e+00
413,0.000000000000e+00
414,0.000000000000e+00
415,-4.692735203264e+00
416,0.000000000000e+00
417,0.000000000000e+00
418,0.000000000000e+00
419,0.000000000000e+00
420,0.000000000000e+00
421,-4.830735249304e+00
422,0.000000000000e+00
423,0.000000000000e+00
424,0.000000000000e+00
425,0.000000000000e+00
426,0.000000000000e+00
427,-4.970734271046e+00
428,0.000000000000e+00
429,0.000000000000e+00
430,0.000000000000e+00
431,0.000000000000e+00
432,0.000000000000e+00
433,-5.112733139829e+00
434,0.000000000000e+00
435,0.000000000000e+00
436,0.000000000000e+00
437,0.000000000000e+00
438,0.000000000000e+00
439,-5.256732698219e+00
440,0.000000000000e+00
441,0.000000000000e+00
442,0.000000000000e+00
443,0.000000000000e+00
444,0.000000000000e+00
445,-5.402733403185e+00
446,0.000000000000e+00
447,0.000000000000e+00
448,0.000000000000e+00
449,0.000000000000e+00
450,0.000000000000e+00
451,-5.550734747522e+00
452,0.000000000000e+00
453,0.000000000000e+00
454,0.000000000000e+00
455,0.000000000000e+00
456,0.000000000000e+00
457,-5.700735711785e+00
458,0.000000000000e+00
459,0.000000000000e+00
460,0.000000000000e+00
461,0.000000000000e+00
462,0.000000000000e+00
463,-5.852735637334e+00
464,0.000000000000e+00
465,0.000000000000e+00
466,0.000000000000e+00
467,0.000000000000e+00
468,0.000000000000e+00
469,-6.006734496224e+00
470,0.000000000000e+00
471,0.000000000000e+00
472,0.000000000000e+00
473,0.000000000000e+00
474,0.000000000000e+00
475,-6.162733298611e+00
476,0.000000000000e+00
477,0.000000000000e+00
478,0.000000000000e+00
479,0.000000000000e+00
480,0.000000000000e+00
481,-6.320732922573e+00
482,0.000000000000e+00
483,0.000000000000e+00
484,0.000000000000e+00
485,0.000000000000e+00
486,0.000000000000e+00
487,-6.480733815422e+00
488,0.000000000000e+00
489,0.000000000000e+00
490,0.000000000000e+00
491,0.000000000000e+00
492,0.000000000000e+00
493,-6.642735297133e+00
494,0.000000000000e+00
495,0.000000000000e+00
496,0.000000000000e+00
497,0.000000000000e+00
498,0.000000000000e+00
499,-6.806736273918e+00
500,0.000000000000e+00
501,0.000000000000e+00
502,0.000000000000e+00
503,0.000000000000e+00
504,0.000000000000e+00
505,-6.972736064401e+00
506,0.000000000000e+00
507,0.000000000000e+00
508,0.000000000000e+00
509,0.000000000000e+00
510,0.000000000000e+00
511,-7.140734767572e+00
512,0.000000000000e+00
513,0.000000000000e+00
514,0.000000000000e+00
515,0.000000000000e+00
516,0.000000000000e+00
517,-7.310733515609e+00
518,0.000000000000e+00
519,0.000000000000e+00
520,0.000000000000e+00
521,0.000000000000e+00
522,0.000000000000e+00
523,-7.482733209902e+00
524,0.000000000000e+00
525,0.000000000000e+00
526,0.000000000000e+00
527,0.000000000000e+00
528,0.000000000000e+00
529,-7.656734271330e+00
530,0.000000000000e+00
531,0.000000000000e+00
532,0.000000000000e+00
533,0.000000000000e+00
534,0.000000000000e+00
535,-7.832735867885e+00
536,0.000000000000e+00
537,0.000000000000e+00
538,0.000000000000e+00
539,0.000000000000e+00
540,0.000000000000e+00
541,-8.010736874442e+00
542,0.000000000000e+00
543,0.000000000000e+00
544,0.000000000000e+00
