Global DOF,Value
225,0.000000000000e+00
226,0.000000000000e+00
227,-7.450580596924e-09
228,0.000000000000e+00
229,-1.049217012605e-06
230,0.000000000000e+00
231,0.000000000000e+00
232,0.000000000000e+00
233,9.313225746155e-08
234,0.000000000000e+00
235,7.835341879758e-07
236,0.000000000000e+00
237,0.000000000000e+00
238,0.000000000000e+00
239,0.000000000000e+00
240,0.000000000000e+00
241,-1.252070054303e-06
242,0.000000000000e+00
243,0.000000000000e+00
244,0.000000000000e+00
245,1.229345798492e-07
246,0.000000000000e+00
247,1.627137162785e-07
248,0.000000000000e+00
249,0.000000000000e+00
250,0.000000000000e+00
251,1.266598701477e-07
252,0.000000000000e+00
253,-6.107126135912e-07
254,0.000000000000e+00
255,0.000000000000e+00
256,0.000000000000e+00
257,-3.352761268616e-07
258,0.000000000000e+00
259,3.272650408448e-07
260,0.000000000000e+00
261,0.000000000000e+00
262,0.000000000000e+00
263,2.682209014893e-07
264,0.000000000000e+00
265,1.385295362866e-06
266,0.000000000000e+00
267,0.000000000000e+00
268,0.000000000000e+00
269,1.452863216400e-07
270,0.000000000000e+00
271,-3.152940251105e-07
272,0.000000000000e+00
273,0.000000000000e+00
274,0.000000000000e+00
275,6.332993507385e-08
276,0.000000000000e+00
277,7.981913578980e-07
278,0.000000000000e+00
279,0.000000000000e+00
280,0.000000000000e+00
281,6.258487701416e-07
282,0.000000000000e+00
283,-5.011499406571e-07
284,0.000000000000e+00
285,0.000000000000e+00
286,0.000000000000e+00
287,-1.229345798492e-07
288,0.000000000000e+00
289,-8.754057145843e-07
290,0.000000000000e+00
291,0.000000000000e+00
292,0.000000000000e+00
293,-2.868473529816e-07
294,0.000000000000e+00
295,5.800082538698e-07
296,0.000000000000e+00
297,0.000000000000e+00
298,0.000000000000e+00
299,-8.940696716309e-08
300,0.000000000000e+00
301,-8.017245387570e-07
302,0.000000000000e+00
303,0.000000000000e+00
304,0.000000000000e+00
305,-2.533197402954e-07
306,0.000000000000e+00
307,1.687613622181e-07
308,0.000000000000e+00
309,0.000000000000e+00
310,0.000000000000e+00
311,-5.066394805908e-07
312,0.000000000000e+00
313,-4.589194886329e-07
314,0.000000000000e+00
315,0.000000000000e+00
316,0.000000000000e+00
317,-1.601874828339e-07
318,0.000000000000e+00
319,1.376428686140e-06
320,0.000000000000e+00
321,0.000000000000e+00
322,0.000000000000e+00
323,-2.160668373108e-07
324,0.000000000000e+00
325,-2.123736808635e-07
326,0.000000000000e+00
327,0.000000000000e+00
328,0.000000000000e+00
