Global DOF,Value
244,-0.000000000000e+00
245,-1.478022933149e-06
246,0.000000000000e+00
247,-3.444581790367e-05
248,0.000000000000e+00
249,0.000000000000e+00
250,-0.000000000000e+00
251,-1.501684152430e-06
252,0.000000000000e+00
253,-3.595738073741e-05
254,0.000000000000e+00
255,0.000000000000e+00
256,-0.000000000000e+00
257,-1.524724577219e-06
258,0.000000000000e+00
259,-3.749171936125e-05
260,0.000000000000e+00
261,0.000000000000e+00
262,-0.000000000000e+00
263,-1.547147575654e-06
264,0.000000000000e+00
265,-3.904821786231e-05
266,0.000000000000e+00
267,0.000000000000e+00
268,-0.000000000000e+00
269,-1.568956681812e-06
270,0.000000000000e+00
271,-4.062626393458e-05
272,0.000000000000e+00
273,0.000000000000e+00
274,-0.000000000000e+00
275,-1.590155599700e-06
276,0.000000000000e+00
277,-4.222524905055e-05
278,0.000000000000e+00
279,0.000000000000e+00
280,-0.000000000000e+00
281,-1.610748207247e-06
282,0.000000000000e+00
283,-4.384456863687e-05
284,0.000000000000e+00
285,0.000000000000e+00
286,-0.000000000000e+00
287,-1.630738560290e-06
288,0.000000000000e+00
289,-4.548362225399e-05
290,0.000000000000e+00
291,0.000000000000e+00
292,-0.000000000000e+00
293,-1.650130896576e-06
294,0.000000000000e+00
295,-4.714181377970e-05
296,0.000000000000e+00
297,0.000000000000e+00
298,-0.000000000000e+00
299,-1.668929639750e-06
300,0.000000000000e+00
301,-4.881855159682e-05
302,0.000000000000e+00
303,0.000000000000e+00
304,-0.000000000000e+00
305,-1.687139403346e-06
306,0.000000000000e+00
307,-5.051324878477e-05
308,0.000000000000e+00
309,0.000000000000e+00
310,-0.000000000000e+00
311,-1.704764994780e-06
312,0.000000000000e+00
313,-5.222532331514e-05
314,0.000000000000e+00
315,0.000000000000e+00
316,-0.000000000000e+00
317,-1.721811419336e-06
318,0.000000000000e+00
319,-5.395419825131e-05
320,0.000000000000e+00
321,0.000000000000e+00
322,-0.000000000000e+00
323,-1.738283884162e-06
324,0.000000000000e+00
325,-5.569930195200e-05
326,0.000000000000e+00
327,0.000000000000e+00
328,-0.000000000000e+00
329,-1.754187802262e-06
330,0.000000000000e+00
331,-5.746006827883e-05
332,0.000000000000e+00
333,0.000000000000e+00
334,-0.000000000000e+00
335,-1.769528796487e-06
336,0.000000000000e+00
337,-5.923593680790e-05
338,0.000000000000e+00
339,0.000000000000e+00
340,-0.000000000000e+00
341,-1.784312703527e-06
342,0.000000000000e+00
343,-6.102635304532e-05
344,0.000000000000e+00
345,0.000000000000e+00
346,-0.000000000000e+00
347,-1.798545577905e-06
348,0.000000000000e+00
349,-6.283076864679e-05
350,0.000000000000e+00
351,0.000000000000e+00
352,-0.000000000000e+00
353,-1.812233695963e-06
354,0.000000000000e+00
355,-6.464864164105e-05
356,0.000000000000e+00
357,0.000000000000e+00
358,-0.000000000000e+00
359,-1.825383559855e-06
360,0.000000000000e+00
361,-6.647943665751e-05
362,0.000000000000e+00
363,0.000000000000e+00
364,-0.000000000000e+00
365,-1.838001901541e-06
366,0.000000000000e+00
367,-6.832262515768e-05
368,0.000000000000e+00
369,0.000000000000e+00
370,-0.000000000000e+00
371,-1.850095686773e-06
372,0.000000000000e+00
373,-7.017768567069e-05
374,0.000000000000e+00
375,0.000000000000e+00
376,-0.000000000000e+00
377,-1.861672119094e-06
378,0.000000000000e+00
379,-7.204410403285e-05
380,0.000000000000e+00
381,0.000000000000e+00
382,-0.000000000000e+00
383,-1.872738643831e-06
384,0.000000000000e+00
385,-7.392137363107e-05
386,0.000000000000e+00
387,0.000000000000e+00
388,-0.000000000000e+00
389,-1.883302952085e-06
390,0.000000000000e+00
391,-7.580899565038e-05
392,0.000000000000e+00
393,0.000000000000e+00
394,-0.000000000000e+00
395,-1.893372984718e-06
396,0.000000000000e+00
397,-7.770647932540e-05
398,0.000000000000e+00
399,0.000000000000e+00
400,-0.000000000000e+00
401,-1.902956936347e-06
402,0.000000000000e+00
403,-7.961334219581e-05
404,0.000000000000e+00
405,0.000000000000e+00
406,-0.000000000000e+00
407,-1.912063259331e-06
408,0.000000000000e+00
409,-8.152911036577e-05
410,0.000000000000e+00
411,0.000000000000e+00
412,-0.000000000000e+00
413,-1.920700667769e-06
414,0.000000000000e+00
415,-8.345331876743e-05
416,0.000000000000e+00
417,0.000000000000e+00
418,-0.000000000000e+00
419,-1.928878141490e-06
420,0.000000000000e+00
421,-8.538551142831e-05
422,0.000000000000e+00
423,0.000000000000e+00
424,-0.000000000000e+00
425,-1.936604930046e-06
426,0.000000000000e+00
427,-8.732524174277e-05
428,0.000000000000e+00
429,0.000000000000e+00
430,-0.000000000000e+00
431,-1.943890556704e-06
432,0.000000000000e+00
433,-8.927207274744e-05
434,0.000000000000e+00
435,0.000000000000e+00
436,-0.000000000000e+00
437,-1.950744822443e-06
438,0.000000000000e+00
439,-9.122557740061e-05
440,0.000000000000e+00
441,0.000000000000e+00
442,-0.000000000000e+00
443,-1.957177809928e-06
444,0.000000000000e+00
445,-9.318533886565e-05
446,0.000000000000e+00
447,0.000000000000e+00
448,-0.000000000000e+00
449,-1.963199887512e-06
450,0.000000000000e+00
451,-9.515095079840e-05
452,0.000000000000e+00
453,0.000000000000e+00
454,-0.000000000000e+00
455,-1.968821713225e-06
456,0.000000000000e+00
457,-9.712201763858e-05
458,0.000000000000e+00
459,0.000000000000e+00
460,-0.000000000000e+00
461,-1.974054238777e-06
462,0.000000000000e+00
463,-9.909815490514e-05
464,0.000000000000e+00
465,0.000000000000e+00
466,-0.000000000000e+00
467,-1.978908713540e-06
468,0.000000000000e+00
469,-1.010789894957e-04
470,0.000000000000e+00
471,0.000000000000e+00
472,-0.000000000000e+00
473,-1.983396688543e-06
474,0.000000000000e+00
475,-1.030641599898e-04
476,0.000000000000e+00
477,0.000000000000e+00
478,-0.000000000000e+00
479,-1.987530020460e-06
480,0.000000000000e+00
481,-1.050533169564e-04
482,0.000000000000e+00
483,0.000000000000e+00
484,-0.000000000000e+00
485,-1.991320875604e-06
