[Mesh]
[node_ids]     [x]            [y]         [z]         [connectivity]      [element_type]           
86             1.700000       0.0         0.0         (86,87)             EulerBernoulliBeamElement3D
87             1.720000       0.0         0.0         (87,88)             EulerBernoulliBeamElement3D
88             1.740000       0.0         0.0         (88,89)             EulerBernoulliBeamElement3D
89             1.760000       0.0         0.0         (89,90)             EulerBernoulliBeamElement3D
90             1.780000       0.0         0.0         (90,91)             EulerBernoulliBeamElement3D
91             1.800000       0.0         0.0         (91,92)             EulerBernoulliBeamElement3D
92             1.820000       0.0         0.0         (92,93)             EulerBernoulliBeamElement3D
93             1.840000       0.0         0.0         (93,94)             EulerBernoulliBeamElement3D
94             1.860000       0.0         0.0         (94,95)             EulerBernoulliBeamElement3D
95             1.880000       0.0         0.0         (95,96)             EulerBernoulliBeamElement3D
96             1.900000       0.0         0.0         (96,97)             EulerBernoulliBeamElement3D
97             1.920000       0.0         0.0         (97,98)             EulerBernoulliBeamElement3D
98             1.940000       0.0         0.0         (98,99)             EulerBernoulliBeamElement3D
99             1.960000       0.0         0.0         (99,100)            EulerBernoulliBeamElement3D
100            1.980000       0.0         0.0         (100,101)           EulerBernoulliBeamElement3D
101            2.000000       0.0         0.0         -                   -                        
