Condensed DOF,U Value
525,0.00000000000000000e+00
526,-0.00000000000000000e+00
527,-2.73927151959365140e-06
528,0.00000000000000000e+00
529,-1.95845440318246646e-04
530,0.00000000000000000e+00
531,0.00000000000000000e+00
532,-0.00000000000000000e+00
533,-2.73927151954031119e-06
534,0.00000000000000000e+00
535,-1.98584711837763398e-04
536,0.00000000000000000e+00
537,0.00000000000000000e+00
538,-0.00000000000000000e+00
539,-2.73927151948527015e-06
540,0.00000000000000000e+00
541,-2.01323983357227430e-04
542,0.00000000000000000e+00
543,0.00000000000000000e+00
544,-0.00000000000000000e+00
545,-2.73927151943583646e-06
546,0.00000000000000000e+00
547,-2.04063254876642945e-04
548,0.00000000000000000e+00
549,0.00000000000000000e+00
550,-0.00000000000000000e+00
551,-2.73927151938842125e-06
552,0.00000000000000000e+00
553,-2.06802526396013411e-04
554,0.00000000000000000e+00
555,0.00000000000000000e+00
556,-0.00000000000000000e+00
557,-2.73927151934663626e-06
558,0.00000000000000000e+00
559,-2.09541797915346986e-04
560,0.00000000000000000e+00
561,0.00000000000000000e+00
562,-0.00000000000000000e+00
563,-2.73927151931635950e-06
564,0.00000000000000000e+00
565,-2.12281069434649283e-04
566,0.00000000000000000e+00
567,0.00000000000000000e+00
568,-0.00000000000000000e+00
569,-2.73927151928356619e-06
570,0.00000000000000000e+00
571,-2.15020340953920843e-04
572,0.00000000000000000e+00
573,0.00000000000000000e+00
574,-0.00000000000000000e+00
575,-2.73927151925568695e-06
576,0.00000000000000000e+00
577,-2.17759612473167005e-04
578,-0.00000000000000000e+00
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,-2.73927151923352518e-06
582,0.00000000000000000e+00
583,-2.20498883992395765e-04
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,-2.73927151922254933e-06
588,-0.00000000000000000e+00
589,-2.23238155511617180e-04
590,-0.00000000000000000e+00
591,-0.00000000000000000e+00
592,-0.00000000000000000e+00
593,-2.73927151922006244e-06
594,0.00000000000000000e+00
595,-2.25977427030837186e-04
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,-0.00000000000000000e+00
599,-2.73927151922001458e-06
