DOF,F Value
144,0.00000000000000000e+00
145,-1.20146514126159886e+02
146,0.00000000000000000e+00
147,0.00000000000000000e+00
148,0.00000000000000000e+00
149,0.00000000000000000e+00
150,0.00000000000000000e+00
151,-1.30146584554782095e+02
152,0.00000000000000000e+00
153,0.00000000000000000e+00
154,0.00000000000000000e+00
155,0.00000000000000000e+00
156,0.00000000000000000e+00
157,-1.40546673914939674e+02
158,0.00000000000000000e+00
159,0.00000000000000000e+00
160,0.00000000000000000e+00
161,0.00000000000000000e+00
162,0.00000000000000000e+00
163,-1.51346715988054484e+02
164,0.00000000000000000e+00
165,0.00000000000000000e+00
166,0.00000000000000000e+00
167,0.00000000000000000e+00
168,0.00000000000000000e+00
169,-1.62546673472297925e+02
170,0.00000000000000000e+00
171,0.00000000000000000e+00
172,0.00000000000000000e+00
173,0.00000000000000000e+00
174,0.00000000000000000e+00
175,-1.74146572510945362e+02
176,0.00000000000000000e+00
177,0.00000000000000000e+00
178,0.00000000000000000e+00
179,0.00000000000000000e+00
180,0.00000000000000000e+00
181,-1.86146494692440911e+02
182,0.00000000000000000e+00
183,0.00000000000000000e+00
184,0.00000000000000000e+00
185,0.00000000000000000e+00
186,0.00000000000000000e+00
187,-1.98546496275157580e+02
188,0.00000000000000000e+00
189,0.00000000000000000e+00
190,0.00000000000000000e+00
191,0.00000000000000000e+00
192,0.00000000000000000e+00
193,-2.11346592023696957e+02
194,0.00000000000000000e+00
195,0.00000000000000000e+00
196,0.00000000000000000e+00
197,0.00000000000000000e+00
198,0.00000000000000000e+00
199,-2.24546704146725688e+02
200,0.00000000000000000e+00
201,0.00000000000000000e+00
202,0.00000000000000000e+00
203,0.00000000000000000e+00
204,0.00000000000000000e+00
205,-2.38146752118962155e+02
206,0.00000000000000000e+00
207,0.00000000000000000e+00
208,0.00000000000000000e+00
209,0.00000000000000000e+00
210,0.00000000000000000e+00
211,-2.52146692022894371e+02
212,0.00000000000000000e+00
213,0.00000000000000000e+00
214,0.00000000000000000e+00
215,0.00000000000000000e+00
216,0.00000000000000000e+00
217,-2.66546567212139564e+02
218,0.00000000000000000e+00
219,0.00000000000000000e+00
220,0.00000000000000000e+00
221,0.00000000000000000e+00
222,0.00000000000000000e+00
223,-2.81346478274159324e+02
224,0.00000000000000000e+00
225,0.00000000000000000e+00
226,0.00000000000000000e+00
227,0.00000000000000000e+00
228,0.00000000000000000e+00
229,-2.96546491290056224e+02
230,0.00000000000000000e+00
231,0.00000000000000000e+00
232,0.00000000000000000e+00
233,0.00000000000000000e+00
234,0.00000000000000000e+00
235,-3.12146614498888823e+02
236,0.00000000000000000e+00
237,0.00000000000000000e+00
238,0.00000000000000000e+00
239,0.00000000000000000e+00
240,0.00000000000000000e+00
241,-3.28146747439320848e+02
242,0.00000000000000000e+00
243,0.00000000000000000e+00
244,0.00000000000000000e+00
245,0.00000000000000000e+00
246,0.00000000000000000e+00
247,-3.44546797248646897e+02
248,0.00000000000000000e+00
249,0.00000000000000000e+00
250,0.00000000000000000e+00
251,0.00000000000000000e+00
252,0.00000000000000000e+00
253,-3.61346715510109448e+02
254,0.00000000000000000e+00
255,0.00000000000000000e+00
256,0.00000000000000000e+00
257,0.00000000000000000e+00
258,0.00000000000000000e+00
259,-3.78546567125749618e+02
260,0.00000000000000000e+00
261,0.00000000000000000e+00
262,0.00000000000000000e+00
263,0.00000000000000000e+00
264,0.00000000000000000e+00
265,-3.96146470370747465e+02
266,0.00000000000000000e+00
267,0.00000000000000000e+00
268,0.00000000000000000e+00
269,0.00000000000000000e+00
270,0.00000000000000000e+00
271,-4.14146499857999515e+02
272,0.00000000000000000e+00
273,0.00000000000000000e+00
274,0.00000000000000000e+00
275,0.00000000000000000e+00
276,0.00000000000000000e+00
277,-4.32546652022258286e+02
278,0.00000000000000000e+00
279,0.00000000000000000e+00
280,0.00000000000000000e+00
281,0.00000000000000000e+00
282,0.00000000000000000e+00
283,-4.51346803356857265e+02
284,0.00000000000000000e+00
285,0.00000000000000000e+00
286,0.00000000000000000e+00
287,0.00000000000000000e+00
288,0.00000000000000000e+00
289,-4.70546850579224724e+02
290,0.00000000000000000e+00
291,0.00000000000000000e+00
292,0.00000000000000000e+00
293,0.00000000000000000e+00
294,0.00000000000000000e+00
295,-4.90146743651804798e+02
296,0.00000000000000000e+00
297,0.00000000000000000e+00
298,0.00000000000000000e+00
299,0.00000000000000000e+00
300,0.00000000000000000e+00
301,-5.10146572604595178e+02
302,0.00000000000000000e+00
303,0.00000000000000000e+00
304,0.00000000000000000e+00
305,0.00000000000000000e+00
306,0.00000000000000000e+00
307,-5.30546471679543515e+02
308,0.00000000000000000e+00
309,0.00000000000000000e+00
310,0.00000000000000000e+00
311,0.00000000000000000e+00
312,0.00000000000000000e+00
313,-5.51346522554529770e+02
314,0.00000000000000000e+00
315,0.00000000000000000e+00
316,0.00000000000000000e+00
317,0.00000000000000000e+00
318,0.00000000000000000e+00
319,-5.72546704520890898e+02
320,0.00000000000000000e+00
321,0.00000000000000000e+00
322,0.00000000000000000e+00
323,0.00000000000000000e+00
324,0.00000000000000000e+00
325,-5.94146871443293435e+02
326,0.00000000000000000e+00
327,0.00000000000000000e+00
328,0.00000000000000000e+00
329,0.00000000000000000e+00
330,0.00000000000000000e+00
331,-6.16146911245006322e+02
332,0.00000000000000000e+00
333,0.00000000000000000e+00
334,0.00000000000000000e+00
335,0.00000000000000000e+00
336,0.00000000000000000e+00
337,-6.38546776235354741e+02
338,0.00000000000000000e+00
339,0.00000000000000000e+00
340,0.00000000000000000e+00
341,0.00000000000000000e+00
342,0.00000000000000000e+00
343,-6.61346584061722638e+02
344,0.00000000000000000e+00
345,0.00000000000000000e+00
346,0.00000000000000000e+00
347,0.00000000000000000e+00
348,0.00000000000000000e+00
349,-6.84546482902302387e+02
350,0.00000000000000000e+00
351,0.00000000000000000e+00
352,0.00000000000000000e+00
353,0.00000000000000000e+00
354,0.00000000000000000e+00
355,-7.08146559841467820e+02
356,0.00000000000000000e+00
357,0.00000000000000000e+00
358,0.00000000000000000e+00
359,0.00000000000000000e+00
360,0.00000000000000000e+00
361,-7.32146771805956405e+02
362,0.00000000000000000e+00
363,0.00000000000000000e+00
364,0.00000000000000000e+00
365,0.00000000000000000e+00
366,0.00000000000000000e+00
367,-7.56546951213267334e+02
368,0.00000000000000000e+00
369,0.00000000000000000e+00
370,0.00000000000000000e+00
371,0.00000000000000000e+00
372,0.00000000000000000e+00
373,-7.81346978326280123e+02
374,0.00000000000000000e+00
375,0.00000000000000000e+00
376,0.00000000000000000e+00
377,0.00000000000000000e+00
378,0.00000000000000000e+00
379,-8.06546813146741556e+02
380,0.00000000000000000e+00
381,0.00000000000000000e+00
382,0.00000000000000000e+00
383,0.00000000000000000e+00
384,0.00000000000000000e+00
385,-8.32146602026524306e+02
386,0.00000000000000000e+00
387,0.00000000000000000e+00
388,0.00000000000000000e+00
389,0.00000000000000000e+00
390,0.00000000000000000e+00
391,-8.58146504840188982e+02
392,0.00000000000000000e+00
393,0.00000000000000000e+00
394,0.00000000000000000e+00
395,0.00000000000000000e+00
396,0.00000000000000000e+00
397,-8.84546612156181936e+02
398,0.00000000000000000e+00
399,0.00000000000000000e+00
400,0.00000000000000000e+00
401,0.00000000000000000e+00
402,0.00000000000000000e+00
403,-9.11346853663371007e+02
404,0.00000000000000000e+00
405,0.00000000000000000e+00
406,0.00000000000000000e+00
407,0.00000000000000000e+00
408,0.00000000000000000e+00
409,-9.38547042136100913e+02
410,0.00000000000000000e+00
411,0.00000000000000000e+00
412,0.00000000000000000e+00
413,0.00000000000000000e+00
414,0.00000000000000000e+00
415,-9.66147051031916590e+02
416,0.00000000000000000e+00
417,0.00000000000000000e+00
418,0.00000000000000000e+00
419,0.00000000000000000e+00
420,0.00000000000000000e+00
421,-9.94146854353317167e+02
422,0.00000000000000000e+00
423,0.00000000000000000e+00
424,0.00000000000000000e+00
425,0.00000000000000000e+00
426,0.00000000000000000e+00
427,-1.02254662703946394e+03
428,0.00000000000000000e+00
429,0.00000000000000000e+00
430,0.00000000000000000e+00
431,0.00000000000000000e+00
432,0.00000000000000000e+00
433,-1.05134653824390534e+03
434,0.00000000000000000e+00
435,0.00000000000000000e+00
436,0.00000000000000000e+00
437,0.00000000000000000e+00
438,0.00000000000000000e+00
439,-1.08054667971601179e+03
440,0.00000000000000000e+00
441,0.00000000000000000e+00
442,0.00000000000000000e+00
443,0.00000000000000000e+00
444,0.00000000000000000e+00
445,-1.11014694966028856e+03
446,0.00000000000000000e+00
447,0.00000000000000000e+00
448,0.00000000000000000e+00
449,0.00000000000000000e+00
450,0.00000000000000000e+00
451,-1.14014714344755293e+03
452,0.00000000000000000e+00
453,0.00000000000000000e+00
454,0.00000000000000000e+00
455,0.00000000000000000e+00
456,0.00000000000000000e+00
457,-1.17054712883073739e+03
458,0.00000000000000000e+00
459,0.00000000000000000e+00
460,0.00000000000000000e+00
461,0.00000000000000000e+00
462,0.00000000000000000e+00
463,-1.20134690008769485e+03
464,0.00000000000000000e+00
465,0.00000000000000000e+00
466,0.00000000000000000e+00
467,0.00000000000000000e+00
468,0.00000000000000000e+00
469,-1.23254665975358512e+03
470,0.00000000000000000e+00
471,0.00000000000000000e+00
472,0.00000000000000000e+00
473,0.00000000000000000e+00
474,0.00000000000000000e+00
475,-1.26414658391806915e+03
476,0.00000000000000000e+00
477,0.00000000000000000e+00
478,0.00000000000000000e+00
479,0.00000000000000000e+00
480,0.00000000000000000e+00
481,-1.29614676234236140e+03
482,0.00000000000000000e+00
483,0.00000000000000000e+00
484,0.00000000000000000e+00
485,0.00000000000000000e+00
486,0.00000000000000000e+00
487,-1.32854705886162901e+03
488,0.00000000000000000e+00
489,0.00000000000000000e+00
490,0.00000000000000000e+00
491,0.00000000000000000e+00
492,0.00000000000000000e+00
493,-1.36134725437797988e+03
494,0.00000000000000000e+00
495,0.00000000000000000e+00
496,0.00000000000000000e+00
497,0.00000000000000000e+00
498,0.00000000000000000e+00
499,-1.39454721238905972e+03
500,0.00000000000000000e+00
501,0.00000000000000000e+00
502,0.00000000000000000e+00
503,0.00000000000000000e+00
504,0.00000000000000000e+00
505,-1.42814695267844968e+03
506,0.00000000000000000e+00
507,0.00000000000000000e+00
508,0.00000000000000000e+00
509,0.00000000000000000e+00
510,0.00000000000000000e+00
511,-1.46214670195152462e+03
512,0.00000000000000000e+00
513,0.00000000000000000e+00
514,0.00000000000000000e+00
515,0.00000000000000000e+00
516,0.00000000000000000e+00
517,-1.49654664071164871e+03
518,0.00000000000000000e+00
519,0.00000000000000000e+00
520,0.00000000000000000e+00
521,0.00000000000000000e+00
522,0.00000000000000000e+00
523,-1.53134685325968599e+03
524,0.00000000000000000e+00
525,0.00000000000000000e+00
526,0.00000000000000000e+00
527,0.00000000000000000e+00
528,0.00000000000000000e+00
529,-1.56654717305567510e+03
530,0.00000000000000000e+00
531,0.00000000000000000e+00
532,0.00000000000000000e+00
533,0.00000000000000000e+00
534,0.00000000000000000e+00
535,-1.60214737486219406e+03
536,0.00000000000000000e+00
537,0.00000000000000000e+00
538,0.00000000000000000e+00
539,0.00000000000000000e+00
540,0.00000000000000000e+00
541,-1.63814731905241797e+03
542,0.00000000000000000e+00
543,0.00000000000000000e+00
544,0.00000000000000000e+00
545,0.00000000000000000e+00
546,0.00000000000000000e+00
547,-1.67454704303898438e+03
548,0.00000000000000000e+00
549,0.00000000000000000e+00
550,0.00000000000000000e+00
551,0.00000000000000000e+00
552,0.00000000000000000e+00
553,-1.71134676953313556e+03
554,0.00000000000000000e+00
555,0.00000000000000000e+00
556,0.00000000000000000e+00
557,0.00000000000000000e+00
558,0.00000000000000000e+00
559,-1.74854667479077648e+03
560,0.00000000000000000e+00
561,0.00000000000000000e+00
562,0.00000000000000000e+00
563,0.00000000000000000e+00
564,0.00000000000000000e+00
565,-1.78614685179794833e+03
566,0.00000000000000000e+00
567,0.00000000000000000e+00
568,0.00000000000000000e+00
569,0.00000000000000000e+00
570,0.00000000000000000e+00
571,-1.82414719097824650e+03
572,0.00000000000000000e+00
573,0.00000000000000000e+00
574,0.00000000000000000e+00
575,0.00000000000000000e+00
576,0.00000000000000000e+00
577,-1.86254753423370789e+03
578,0.00000000000000000e+00
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,0.00000000000000000e+00
582,0.00000000000000000e+00
583,-1.90134772346634736e+03
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,0.00000000000000000e+00
588,0.00000000000000000e+00
589,-1.94054760057817975e+03
590,0.00000000000000000e+00
591,0.00000000000000000e+00
592,0.00000000000000000e+00
593,0.00000000000000000e+00
594,0.00000000000000000e+00
595,-1.97212062539610724e+03
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,0.00000000000000000e+00
599,0.00000000000000000e+00
