# Reconstruction Metadata
# Active DOFs: 8
# Fixed DOFs: 6
# Total DOFs: 18
# Timestamp: 2025-06-16T17:05:57.057214
GlobalDisplacement
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-2.232098215178552860e-05
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-4.464196430357105720e-05
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
