Condensed DOF,U Value
192,0.00000000000000000e+00
193,-8.00078802783952669e-04
194,0.00000000000000000e+00
195,0.00000000000000000e+00
196,-0.00000000000000000e+00
197,-4.40692240088208119e-05
198,0.00000000000000000e+00
199,-8.44539645966460172e-04
200,0.00000000000000000e+00
201,0.00000000000000000e+00
202,-0.00000000000000000e+00
203,-4.49826308131597141e-05
204,0.00000000000000000e+00
205,-8.89903913602364382e-04
206,0.00000000000000000e+00
207,0.00000000000000000e+00
208,-0.00000000000000000e+00
209,-4.58727482569117845e-05
210,0.00000000000000000e+00
211,-9.36148392954574407e-04
212,0.00000000000000000e+00
213,0.00000000000000000e+00
214,-0.00000000000000000e+00
215,-4.67397552115664342e-05
216,0.00000000000000000e+00
217,-9.83250052407430358e-04
218,0.00000000000000000e+00
219,0.00000000000000000e+00
220,-0.00000000000000000e+00
221,-4.75838357984750005e-05
222,0.00000000000000000e+00
223,-1.03118604671656282e-03
224,0.00000000000000000e+00
225,0.00000000000000000e+00
226,-0.00000000000000000e+00
227,-4.84051793888475485e-05
228,0.00000000000000000e+00
229,-1.07993372225875491e-03
230,0.00000000000000000e+00
231,0.00000000000000000e+00
232,-0.00000000000000000e+00
233,-4.92039806037599184e-05
234,0.00000000000000000e+00
235,-1.12947062228179341e-03
236,0.00000000000000000e+00
237,0.00000000000000000e+00
238,-0.00000000000000000e+00
239,-4.99804393141193090e-05
240,0.00000000000000000e+00
241,-1.17977449215435652e-03
242,0.00000000000000000e+00
243,0.00000000000000000e+00
244,-0.00000000000000000e+00
245,-5.07347606407979935e-05
246,0.00000000000000000e+00
247,-1.23082328461599009e-03
248,0.00000000000000000e+00
249,0.00000000000000000e+00
250,-0.00000000000000000e+00
251,-5.14671549546589745e-05
252,0.00000000000000000e+00
253,-1.28259516502706610e-03
254,0.00000000000000000e+00
255,0.00000000000000000e+00
256,-0.00000000000000000e+00
257,-5.21778378764749197e-05
258,0.00000000000000000e+00
259,-1.33506851661864458e-03
260,0.00000000000000000e+00
261,0.00000000000000000e+00
262,-0.00000000000000000e+00
263,-5.28670302768215777e-05
264,0.00000000000000000e+00
265,-1.38822194574230633e-03
266,0.00000000000000000e+00
267,0.00000000000000000e+00
268,-0.00000000000000000e+00
269,-5.35349582761472691e-05
270,0.00000000000000000e+00
271,-1.44203428712002851e-03
272,0.00000000000000000e+00
273,0.00000000000000000e+00
274,-0.00000000000000000e+00
275,-5.41818532447790456e-05
276,0.00000000000000000e+00
277,-1.49648460909408676e-03
278,0.00000000000000000e+00
279,0.00000000000000000e+00
280,-0.00000000000000000e+00
281,-5.48079518029781203e-05
282,0.00000000000000000e+00
283,-1.55155221887696136e-03
284,0.00000000000000000e+00
285,0.00000000000000000e+00
286,-0.00000000000000000e+00
287,-5.54134958208733040e-05
288,0.00000000000000000e+00
289,-1.60721666780124428e-03
290,0.00000000000000000e+00
291,0.00000000000000000e+00
292,-0.00000000000000000e+00
293,-5.59987324185537387e-05
294,0.00000000000000000e+00
295,-1.66345775656954716e-03
296,0.00000000000000000e+00
297,0.00000000000000000e+00
298,-0.00000000000000000e+00
299,-5.65639139659456305e-05
300,0.00000000000000000e+00
301,-1.72025554050438817e-03
302,0.00000000000000000e+00
303,0.00000000000000000e+00
304,-0.00000000000000000e+00
305,-5.71092980829284016e-05
306,0.00000000000000000e+00
307,-1.77759033479809106e-03
308,0.00000000000000000e+00
309,0.00000000000000000e+00
310,-0.00000000000000000e+00
311,-5.76351476392120669e-05
312,0.00000000000000000e+00
313,-1.83544271976266295e-03
314,0.00000000000000000e+00
315,0.00000000000000000e+00
316,-0.00000000000000000e+00
317,-5.81417307544437027e-05
318,0.00000000000000000e+00
319,-1.89379354607971894e-03
320,0.00000000000000000e+00
321,0.00000000000000000e+00
322,-0.00000000000000000e+00
323,-5.86293207981757134e-05
324,0.00000000000000000e+00
325,-1.95262394005034346e-03
326,0.00000000000000000e+00
327,0.00000000000000000e+00
328,-0.00000000000000000e+00
329,-5.90981963897702458e-05
330,0.00000000000000000e+00
331,-2.01191530884495609e-03
332,0.00000000000000000e+00
333,0.00000000000000000e+00
334,-0.00000000000000000e+00
335,-5.95486413985243395e-05
336,0.00000000000000000e+00
337,-2.07164934575326636e-03
338,0.00000000000000000e+00
339,0.00000000000000000e+00
340,-0.00000000000000000e+00
341,-5.99809449437223755e-05
342,0.00000000000000000e+00
343,-2.13180803543419443e-03
344,0.00000000000000000e+00
345,0.00000000000000000e+00
346,-0.00000000000000000e+00
347,-6.03954013944735271e-05
348,0.00000000000000000e+00
349,-2.19237365916571817e-03
350,0.00000000000000000e+00
351,0.00000000000000000e+00
352,-0.00000000000000000e+00
353,-6.07923103697640454e-05
354,0.00000000000000000e+00
355,-2.25332880009474499e-03
356,0.00000000000000000e+00
357,0.00000000000000000e+00
358,-0.00000000000000000e+00
359,-6.11719767384529499e-05
360,0.00000000000000000e+00
361,-2.31465634848702700e-03
362,0.00000000000000000e+00
363,0.00000000000000000e+00
364,-0.00000000000000000e+00
365,-6.15347106193639686e-05
366,0.00000000000000000e+00
367,-2.37633950697706568e-03
368,0.00000000000000000e+00
369,0.00000000000000000e+00
370,-0.00000000000000000e+00
371,-6.18808273811485761e-05
372,0.00000000000000000e+00
373,-2.43836179581800698e-03
374,0.00000000000000000e+00
375,0.00000000000000000e+00
376,-0.00000000000000000e+00
377,-6.22106476424392189e-05
378,0.00000000000000000e+00
379,-2.50070705813159244e-03
380,0.00000000000000000e+00
381,0.00000000000000000e+00
382,-0.00000000000000000e+00
383,-6.25244972717833343e-05
384,0.00000000000000000e+00
385,-2.56335946515800399e-03
386,0.00000000000000000e+00
387,0.00000000000000000e+00
388,-0.00000000000000000e+00
389,-6.28227073874788774e-05
390,0.00000000000000000e+00
391,-2.62630352150573657e-03
392,0.00000000000000000e+00
393,0.00000000000000000e+00
394,-0.00000000000000000e+00
395,-6.31056143578615669e-05
396,0.00000000000000000e+00
397,-2.68952407040153616e-03
398,0.00000000000000000e+00
399,0.00000000000000000e+00
400,-0.00000000000000000e+00
401,-6.33735598010638529e-05
402,0.00000000000000000e+00
403,-2.75300629894021731e-03
404,0.00000000000000000e+00
405,0.00000000000000000e+00
406,-0.00000000000000000e+00
407,-6.36268905850725973e-05
408,0.00000000000000000e+00
409,-2.81673574333459820e-03
410,0.00000000000000000e+00
411,0.00000000000000000e+00
412,-0.00000000000000000e+00
413,-6.38659588279160437e-05
414,0.00000000000000000e+00
415,-2.88069829416550283e-03
416,0.00000000000000000e+00
417,0.00000000000000000e+00
418,-0.00000000000000000e+00
419,-6.40911218975679200e-05
420,0.00000000000000000e+00
421,-2.94488020163167661e-03
422,0.00000000000000000e+00
423,0.00000000000000000e+00
424,-0.00000000000000000e+00
425,-6.43027424118800418e-05
426,0.00000000000000000e+00
427,-3.00926808079965673e-03
428,0.00000000000000000e+00
429,0.00000000000000000e+00
430,-0.00000000000000000e+00
431,-6.45011882385611432e-05
432,0.00000000000000000e+00
433,-3.07384891685363090e-03
434,0.00000000000000000e+00
435,0.00000000000000000e+00
436,-0.00000000000000000e+00
437,-6.46868324951874613e-05
438,0.00000000000000000e+00
439,-3.13861007034526131e-03
440,0.00000000000000000e+00
441,0.00000000000000000e+00
442,-0.00000000000000000e+00
443,-6.48600535490940453e-05
444,0.00000000000000000e+00
445,-3.20353928244352737e-03
446,0.00000000000000000e+00
447,0.00000000000000000e+00
448,-0.00000000000000000e+00
449,-6.50212350175798597e-05
450,0.00000000000000000e+00
451,-3.26862468018472314e-03
452,0.00000000000000000e+00
453,0.00000000000000000e+00
454,-0.00000000000000000e+00
455,-6.51707657679785022e-05
456,0.00000000000000000e+00
457,-3.33385478172242922e-03
458,0.00000000000000000e+00
459,0.00000000000000000e+00
460,-0.00000000000000000e+00
461,-6.53090399175136247e-05
462,0.00000000000000000e+00
463,-3.39921850157732987e-03
464,0.00000000000000000e+00
465,0.00000000000000000e+00
466,-0.00000000000000000e+00
467,-6.54364568331257867e-05
468,0.00000000000000000e+00
469,-3.46470515588707647e-03
470,0.00000000000000000e+00
471,0.00000000000000000e+00
472,-0.00000000000000000e+00
473,-6.55534211318224355e-05
474,0.00000000000000000e+00
475,-3.53030446765618478e-03
476,0.00000000000000000e+00
477,0.00000000000000000e+00
478,-0.00000000000000000e+00
479,-6.56603426802696092e-05
480,0.00000000000000000e+00
481,-3.59600657200581653e-03
482,0.00000000000000000e+00
483,0.00000000000000000e+00
484,-0.00000000000000000e+00
485,-6.57576365950970313e-05
486,0.00000000000000000e+00
487,-3.66180202142379072e-03
488,0.00000000000000000e+00
489,0.00000000000000000e+00
490,-0.00000000000000000e+00
491,-6.58457232429927479e-05
492,0.00000000000000000e+00
493,-3.72768179101454298e-03
494,0.00000000000000000e+00
495,0.00000000000000000e+00
496,-0.00000000000000000e+00
497,-6.59250282404778983e-05
498,0.00000000000000000e+00
499,-3.79363728374900204e-03
500,0.00000000000000000e+00
501,0.00000000000000000e+00
502,-0.00000000000000000e+00
503,-6.59959824540129670e-05
504,0.00000000000000000e+00
505,-3.85966033571456509e-03
506,0.00000000000000000e+00
507,0.00000000000000000e+00
508,-0.00000000000000000e+00
509,-6.60590220000719020e-05
510,0.00000000000000000e+00
511,-3.92574322136501810e-03
512,0.00000000000000000e+00
513,0.00000000000000000e+00
514,-0.00000000000000000e+00
515,-6.61145882449284055e-05
516,0.00000000000000000e+00
517,-3.99187865877036023e-03
518,0.00000000000000000e+00
519,0.00000000000000000e+00
520,-0.00000000000000000e+00
521,-6.61631278047224901e-05
522,0.00000000000000000e+00
523,-4.05805981486664739e-03
524,0.00000000000000000e+00
525,0.00000000000000000e+00
526,-0.00000000000000000e+00
527,-6.62050925453846388e-05
528,0.00000000000000000e+00
529,-4.12428031070583533e-03
530,0.00000000000000000e+00
531,0.00000000000000000e+00
532,-0.00000000000000000e+00
533,-6.62409395827971752e-05
534,0.00000000000000000e+00
535,-4.19053422670570639e-03
536,0.00000000000000000e+00
537,0.00000000000000000e+00
538,-0.00000000000000000e+00
539,-6.62711312826907083e-05
540,0.00000000000000000e+00
541,-4.25681610789984104e-03
542,0.00000000000000000e+00
543,0.00000000000000000e+00
544,-0.00000000000000000e+00
545,-6.62961352609710606e-05
546,0.00000000000000000e+00
547,-4.32312096918755981e-03
548,0.00000000000000000e+00
549,0.00000000000000000e+00
550,-0.00000000000000000e+00
551,-6.63164243831424448e-05
552,0.00000000000000000e+00
553,-4.38944430058368310e-03
554,0.00000000000000000e+00
555,0.00000000000000000e+00
556,-0.00000000000000000e+00
557,-6.63324767647048108e-05
558,0.00000000000000000e+00
559,-4.45578207246844459e-03
560,0.00000000000000000e+00
561,0.00000000000000000e+00
562,-0.00000000000000000e+00
563,-6.63447757709564802e-05
564,0.00000000000000000e+00
565,-4.52213074083737763e-03
566,0.00000000000000000e+00
567,0.00000000000000000e+00
568,-0.00000000000000000e+00
569,-6.63538100172005919e-05
570,0.00000000000000000e+00
571,-4.58848725255114106e-03
572,0.00000000000000000e+00
573,0.00000000000000000e+00
574,-0.00000000000000000e+00
575,-6.63600733683159341e-05
576,0.00000000000000000e+00
577,-4.65484905058530327e-03
578,-0.00000000000000000e+00
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,-6.63640649392679152e-05
582,0.00000000000000000e+00
583,-4.72121407928044814e-03
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,-6.63662890951325659e-05
588,-0.00000000000000000e+00
589,-4.78758078959219940e-03
590,-0.00000000000000000e+00
591,-0.00000000000000000e+00
592,-0.00000000000000000e+00
593,-6.63672554509014360e-05
594,0.00000000000000000e+00
595,-4.85394814434111661e-03
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,-0.00000000000000000e+00
599,-6.63674788714354490e-05
