# Reconstruction Metadata
# Active DOFs: 6
# Fixed DOFs: 6
# Total DOFs: 12
# Timestamp: 2025-06-15T21:13:15.941793
GlobalDisplacement
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-4.464263392968747674e-31
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
