Force Vector: element_F

Element 0: 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 8.66e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Element 1: 0.00e+00, 8.66e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 4.45e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Element 2: 0.00e+00, 4.45e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.28e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Element 3: 0.00e+00, 2.28e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.17e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Element 4: 0.00e+00, 1.17e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 6.02e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Element 5: 0.00e+00, 6.02e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.09e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Element 6: 0.00e+00, 3.09e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 1.59e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Element 7: 0.00e+00, 1.59e-01, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 8.14e-02, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
Element 8: 0.00e+00, 8.14e-02, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 8.59e-02, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00
