Local DOF,R_e Value
0,0.000000000000e+00
1,-9.175312251539e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.739271527371e-06
6,0.000000000000e+00
7,-9.449239404243e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.739271526600e-06
