Local DOF,R_e Value
0,0.000000000000e+00
1,-8.024029398765e-06
2,-0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.191650835711e-06
6,0.000000000000e+00
7,-9.248991525090e-06
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.269345500694e-06
