Local DOF,R_e Value
0,0.000000000000e+00
1,-1.916468407069e-07
2,-0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-2.052849868146e-07
6,0.000000000000e+00
7,-4.396520134263e-07
8,-0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-3.049337408103e-07
