Local DOF,R_e Value
0,0.000000000000e+00
1,-7.009493875316e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.654306357149e-06
6,0.000000000000e+00
7,-7.275689577742e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.672126233952e-06
