Local DOF,R_e Value
0,0.000000000000e+00
1,-1.230046732226e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-4.982437699802e-07
6,0.000000000000e+00
7,-1.768444625759e-06
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-5.919050451548e-07
