Local DOF,R_e Value
0,0.000000000000e+00
1,-4.250387629946e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.326563177946e-06
6,0.000000000000e+00
7,-4.484749903981e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.366337143783e-06
