Local DOF,R_e Value
0,0.000000000000e+00
1,-1.657134536014e-04
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.739271519744e-06
6,0.000000000000e+00
7,-1.684527251212e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.739271519748e-06
