Local DOF,R_e Value
0,0.000000000000e+00
1,-6.745194207787e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.634490654063e-06
6,0.000000000000e+00
7,-7.009493875316e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.654306357149e-06
