Local DOF,R_e Value
0,0.000000000000e+00
1,-6.539809323009e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.171095584904e-06
6,0.000000000000e+00
7,-6.757776139162e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.191086544402e-06
