Local DOF,R_e Value
0,0.000000000000e+00
1,-6.044418729995e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-8.397852333293e-07
6,0.000000000000e+00
7,-6.906742039399e-06
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-8.923585487083e-07
