Local DOF,R_e Value
0,0.000000000000e+00
1,-8.566367238806e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.325544407350e-06
6,0.000000000000e+00
7,-8.799513108520e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.339334279970e-06
