Local DOF,R_e Value
0,0.000000000000e+00
1,-2.104620260291e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.448061805230e-06
6,0.000000000000e+00
7,-2.251148574447e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.488230238792e-06
