Local DOF,R_e Value
0,0.000000000000e+00
1,-3.737972470523e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.808970852303e-06
6,0.000000000000e+00
7,-3.920208339136e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.840195460447e-06
