Local DOF,R_e Value
0,0.000000000000e+00
1,-6.641042001059e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.705781565746e-06
6,0.000000000000e+00
7,-6.913056107104e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.739268679103e-06
