Local DOF,R_e Value
0,0.000000000000e+00
1,-2.998858203876e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-7.427438898858e-07
6,0.000000000000e+00
7,-3.777756961531e-06
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-8.270761026136e-07
