Local DOF,R_e Value
0,0.000000000000e+00
1,-9.796561724130e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-3.014393328651e-06
6,0.000000000000e+00
7,-1.009894356219e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-3.036370226988e-06
