Local DOF,R_e Value
0,0.000000000000e+00
1,-3.040244983098e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-2.052362307228e-06
6,0.000000000000e+00
7,-3.247756835901e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-2.105437029540e-06
