Local DOF,R_e Value
0,0.000000000000e+00
1,-2.318719103274e-04
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-3.368361674754e-06
6,0.000000000000e+00
7,-2.352404231147e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-3.368712369915e-06
