Local DOF,R_e Value
0,0.000000000000e+00
1,-1.586890958907e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.573329793451e-06
6,0.000000000000e+00
7,-1.747026078305e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.638687400731e-06
