Local DOF,R_e Value
0,0.000000000000e+00
1,-1.146913912562e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.367426101710e-06
6,0.000000000000e+00
7,-1.286670220369e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.437719102204e-06
