Local DOF,R_e Value
0,0.000000000000e+00
1,-1.648959300652e-04
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-3.307859625608e-06
6,0.000000000000e+00
7,-1.682066684327e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-3.314568453254e-06
