Local DOF,R_e Value
0,0.000000000000e+00
1,-2.116753233017e-04
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-3.362864599113e-06
6,0.000000000000e+00
7,-2.150387980534e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-3.364284486932e-06
