Global DOF,Value
428,0.000000000000e+00
429,0.000000000000e+00
430,0.000000000000e+00
431,4.619359970093e-07
432,0.000000000000e+00
433,-3.427267083467e-06
434,0.000000000000e+00
435,0.000000000000e+00
436,0.000000000000e+00
437,-5.215406417847e-07
438,0.000000000000e+00
439,-2.756714827967e-06
440,0.000000000000e+00
441,0.000000000000e+00
442,0.000000000000e+00
443,-8.940696716309e-07
444,0.000000000000e+00
445,-1.192092909719e-06
446,0.000000000000e+00
447,0.000000000000e+00
448,0.000000000000e+00
449,-6.631016731262e-07
450,0.000000000000e+00
451,-2.324581153346e-06
452,0.000000000000e+00
453,0.000000000000e+00
454,0.000000000000e+00
455,-1.713633537292e-06
456,0.000000000000e+00
457,-1.654028903175e-06
458,0.000000000000e+00
459,0.000000000000e+00
460,0.000000000000e+00
461,-1.713633537292e-07
462,0.000000000000e+00
463,-2.056360253633e-06
464,0.000000000000e+00
465,0.000000000000e+00
466,0.000000000000e+00
467,-2.905726432800e-07
468,0.000000000000e+00
469,-4.619360058911e-07
470,0.000000000000e+00
471,0.000000000000e+00
472,0.000000000000e+00
473,-2.607703208923e-07
474,0.000000000000e+00
475,2.771615973174e-06
476,0.000000000000e+00
477,0.000000000000e+00
478,0.000000000000e+00
479,-7.897615432739e-07
480,0.000000000000e+00
481,-3.874301999218e-07
482,0.000000000000e+00
483,0.000000000000e+00
484,0.000000000000e+00
485,1.043081283569e-07
486,0.000000000000e+00
487,-3.099441538978e-06
488,0.000000000000e+00
489,0.000000000000e+00
490,0.000000000000e+00
491,1.236796379089e-06
492,0.000000000000e+00
493,-3.501772781078e-06
494,0.000000000000e+00
495,0.000000000000e+00
496,0.000000000000e+00
497,-1.832842826843e-06
498,0.000000000000e+00
499,-2.950429925264e-06
500,0.000000000000e+00
501,0.000000000000e+00
502,0.000000000000e+00
503,-6.780028343201e-07
504,0.000000000000e+00
505,8.985400187456e-06
506,0.000000000000e+00
507,0.000000000000e+00
508,0.000000000000e+00
509,-4.328787326813e-06
510,0.000000000000e+00
