Theory,Parameter,Scale,uy [mm],theta_z [deg],Pi_uy,Pi_theta,Order_uy,Order_theta,Order_Pi_uy,Order_Pi_theta
Timoshenko,F,0.3409285069746812,0.1315342768393405,0.01113885760118194,2.9560316097511152,7.559029405372316e-08,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.3489101213406773,0.13461367868507632,0.011399633875478595,2.9560316097511152,7.917107416006689e-08,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.35707859649004636,0.13776517364566696,0.011666515287992372,2.956031609751115,8.292147903544345e-08,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.3654383070957256,0.1409904495220132,0.011939644768568975,2.9560316097511152,8.684954395747805e-08,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.3739937302478798,0.14429123362880167,0.012219168593242215,2.9560316097511152,9.096368484211249e-08,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.38274944785163123,0.14766929371957738,0.01250523646257293,2.9560316097511152,9.527271627478369e-08,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.39171014908092594,0.1511264389334747,0.012798001581822002,2.9560316097511152,9.978587039575605e-08,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.40088063288984654,0.1546645207641115,0.013097620743000263,2.9560316097511157,1.0451281668006829e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.41026581058271927,0.1582854340511673,0.013404254408839366,2.9560316097511157,1.0946368265447446e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.419870708444391,0.1619911179951754,0.0137180667987285,2.956031609751115,1.1464907559576515e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.42970047043208404,0.16578355719607232,0.014039225976662994,2.956031609751115,1.200801052569573e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.439760360930272,0.16966478271606195,0.014367903941251975,2.9560316097511157,1.257684076700446e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.4500557675700499,0.17363687316736207,0.014704276717833156,2.9560316097511152,1.317261700763048e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.4605922041145106,0.17770195582541673,0.015048524452744195,2.956031609751115,1.3796615703757845e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.4713753134116724,0.18186220776817102,0.015400831509801137,2.9560316097511152,1.44501737784463e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.482410870416537,0.18611985704201714,0.01576138656903542,2.9560316097511152,1.513469148600139e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.49370478528390027,0.19047718385503726,0.0161303827277426,2.9560316097511152,1.5851635412032513e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.5052631065335681,0.19493652179818188,0.01650801760389664,2.9560316097511152,1.6602541615626305e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.5170920242896758,0.19950025909503752,0.01689449344198536,2.9560316097511152,1.7389018920367649e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.5291978735958442,0.2041708398808536,0.017290017221323624,2.9560316097511152,1.8212752361259328e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.5415871378079472,0.2089507655115123,0.01769480076690224,2.9560316097511152,1.9075506794925261e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.5542664520663105,0.21384259590314456,0.01810906086283207,2.956031609751115,1.997913068083245e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.5672426068491979,0.21884895090310708,0.018533019368443957,2.9560316097511152,2.0925560041632684e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.5805225516094898,0.2239725116930562,0.018966903337106746,2.956031609751115,2.1916822611109183e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.5941133984965034,0.22921602222487067,0.019410945137827016,2.9560316097511152,2.29550421786154e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.6080224261649424,0.23458229069018965,0.019865382579695577,2.9560316097511152,2.404244313931346e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.622257083673023,0.24007419102435593,0.020330459039247493,2.9560316097511152,2.5181355259961737e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.6368249944718588,0.24569466444556853,0.02080642359080376,2.9560316097511152,2.6374218670462034e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.6517339604882424,0.25144672103006804,0.021293531139864454,2.9560316097511152,2.762358909186069e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.6669919663030122,0.2573334413242007,0.02179204255962481,2.9560316097511157,2.8932143312004994e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.6826071834272389,0.26335797799422167,0.022302224830687337,2.9560316097511152,3.030268492058616e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.6985879746785247,0.2695235575147234,0.022824351184044776,2.9560316097511152,3.173815031585658e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.7149428986597579,0.2758334818965929,0.02335870124741053,2.956031609751115,3.324161499589071e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.7316807143427196,0.2822911304554212,0.023905561194974802,2.9560316097511152,3.481630014786834e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.7488103857590023,0.28889996162131604,0.024465223900666876,2.956031609751115,3.6465579549498586e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.7663410868007459,0.29566351479108266,0.025037989095005334,2.9560316097511157,3.8192986797370077e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.784282206133768,0.3025854122237683,0.025624163525620452,2.9560316097511152,4.000222287771489e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.8026433522257176,0.3096693609805832,0.026224061121534636,2.9560316097511152,4.189716409580628e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.8214343584919426,0.31691915491023837,0.026838003161288863,2.956031609751115,4.388187038097902e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.8406652885618325,0.32433867668076233,0.027466318445005224,2.9560316097511152,4.596059398506618e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.8603464416684504,0.3319318998588862,0.028109343470477666,2.9560316097511157,4.813778859288845e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.8804883581643462,0.33970289103810963,0.02876742261338531,2.9560316097511152,5.04181188643157e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.9011018251665021,0.34765581201658774,0.02944090831172478,2.9560316097511157,5.280647042834461e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.9221978823334327,0.35579492202600593,0.030130161254560344,2.9560316097511152,5.53079603506044e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.9437878277775381,0.3641245800126351,0.030835550575193004,2.9560316097511152,5.792794809671817e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.9658832241158704,0.37264924697179014,0.031557454048851886,2.9560316097511157,6.067204701500811e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,0.9884959046625583,0.38137348833694107,0.03229625829501392,2.9560316097511152,6.354613636314696e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.011637979766207,0.39030197642475645,0.03305235898446006,2.9560316097511152,6.655637390452284e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.0353218432956621,0.39943949293738956,0.03382616105117904,2.9560316097511157,6.970920910130498e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.059560179277616,0.4087909315233451,0.03461807890923201,2.956031609751115,7.301139693247683e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.0843659686896103,0.418361300398301,0.03542853667469436,2.9560316097511152,7.647001236644208e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.1097524964120722,0.42815572502728594,0.036257968392793424,2.9560316097511152,8.009246551921066e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.135733358343105,0.4381794508696513,0.037106818270363905,2.9560316097511152,8.388651753064183e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.1623224686798523,0.44843784618830745,0.03797554091374537,2.9560316097511152,8.786029719275947e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.1895340673703196,0.45893640492472537,0.03886460157224917,2.9560316097511157,9.202231836576465e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.2173827277396614,0.4696807496412492,0.039774476387325314,2.9560316097511152,9.638149821906122e-07,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.2458833642950082,0.48067663453229126,0.04070565264756285,2.9560316097511152,1.0094717633637532e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.2750512407130135,0.4919299485060226,0.04165862904965985,2.9560316097511152,1.0572913472590029e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.3049019780144022,0.5034467183382119,0.04263391596550333,2.956031609751115,1.107376187783417e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.3354515629298989,0.5152331118998986,0.04363203571550184,2.9560316097511152,1.1598335921776304e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.3667163564620066,0.5272954414606312,0.044653522848316946,2.956031609751115,1.2147759509226186e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.3987131026472386,0.5396401670690385,0.04569892442714393,2.956031609751115,1.2723209785373674e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.4314589375234792,0.5522739000125456,0.046768800322694516,2.956031609751115,1.3325919657833277e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.4649713983072856,0.5652034063580861,0.047863723513038754,2.956031609751115,1.3957180438160315e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.4992684327860455,0.5784356105757069,0.04898428039046674,2.9560316097511152,1.4618344608498034e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.5343684089300125,0.5919775992470084,0.05013107107553423,2.956031609751115,1.531082871928327e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.5702901247293775,0.6058366248604009,0.05130470973846062,2.9560316097511152,1.6036116424219049e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.6070528182616393,0.6200201096952183,0.05250582492805128,2.9560316097511152,1.6795761659016583e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.6446761779946635,0.6345356497967599,0.05373505990832039,2.9560316097511157,1.7591391970717077e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.6831803533309566,0.649391019044397,0.0549930730029947,2.9560316097511152,1.84247120047266e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.7225859653987865,0.6645941733149154,0.05628053794808236,2.9560316097511152,1.9297507157034755e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.762914118095948,0.6801532547433323,0.05759814425269614,2.956031609751115,2.02116473994424e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.8041864093920728,0.6960765960834613,0.05894659756832391,2.9560316097511152,2.1169091285993763e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.8464249428955435,0.7123727251705658,0.06032662006674423,2.9560316097511152,2.2171890149196824e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.8896523396912097,0.7290503694884917,0.0617389508267897,2.9560316097511152,2.3222192495022565e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.933891750455231,0.746118460843716,0.06318434623016447,2.9560316097511152,2.4322248606098973e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,1.9791668678535574,0.7635861401488301,0.06466358036652903,2.9560316097511152,2.5474415362962856e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.0255019392306677,0.7814627623180053,0.06617744544806814,2.956031609751115,2.6681161293698407e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.072921779595371,0.7997579012770699,0.06772675223376452,2.9560316097511152,2.794507186278178e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.12145178491063,0.8184813550908807,0.06931233046360558,2.9560316097511152,2.92688550104631e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.1711179456945042,0.8376431512107296,0.07093502930295512,2.9560316097511152,3.0655346954553686e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.2219468609395236,0.8572535518446028,0.0725957177973287,2.9560316097511152,3.210751826704936e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.273965752357929,0.8773230594531651,0.07429528533781599,2.9560316097511152,3.362848023860895e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.3272024789604084,0.897862422374409,0.07603464213739893,2.9560316097511152,3.5221491544523418e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.381685551976158,0.9188826405799927,0.07781471971842181,2.956031609751115,3.6889965226458648e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.4374441501222206,0.9403949715663316,0.07963647141147294,2.9560316097511152,3.863747600492888e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.4945081352303164,0.9624109363836172,0.08150087286594636,2.9560316097511152,4.046776793816905e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.552908068239518,0.98494232580598,0.08340892257255646,2.956031609751115,4.238476244381476e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.612675225563328,1.0080012066461035,0.08536164239808515,2.9560316097511152,4.4392566700576175e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.6738416158399465,1.0315999282176775,0.08736007813264862,2.956031609751115,4.649548244790722e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.7364399970746707,1.0557511289491384,0.0894053000497759,2.9560316097511152,4.869801520252245e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
Timoshenko,F,2.800503894183631,1.0804677431522527,0.0914984034795999,2.9560316097511152,5.100488391150887e-06,0.9999999999999998,1.0000000000000004,1.2853102594249766e-16,1.9999999999999991
