Theory,Parameter,Scale,uy [mm],theta_z [deg],Pi_uy,Pi_theta,Order_uy,Order_theta,Order_Pi_uy,Order_Pi_theta
Euler-Bernoulli,F,0.22478058335487253,0.08545200119600276,0.00734405852921673,2.9999999999999996,3.2859200287807436e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.2300430119772918,0.08745255235671803,0.007515993236530206,3.0,3.441577011167029e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.2354286414322418,0.08949993922508936,0.007691953176412482,3.0,3.60460760458261e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.2409403560239525,0.09159525829070153,0.00787203258520179,3.0,3.775361103603147e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.24658110758226032,0.093739631713498,0.00805632790544118,3.0,3.9542033492020076e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.2523539170434766,0.09593420792475979,0.008244937837528847,2.9999999999999996,4.141517512567968e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.2582618760682676,0.09818016224215449,0.0084379633925777,2.9999999999999996,4.337704916053099e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.26430814869741054,0.1004786974991842,0.008635507946512432,3.0,4.543185893009655e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.2704959730463135,0.1028310446893698,0.008837677295433069,2.9999999999999996,4.758400688358224e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.2768286630392066,0.10523846362551646,0.009044579712274688,3.0,4.9838104018166176e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.2833096101839324,0.10770224361441351,0.009256326004793572,2.9999999999999996,5.219897975810313e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.28994228538828765,0.11022370414733001,0.009473029574910957,2.9999999999999996,5.4671692301811606e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.29673024081888694,0.11280419560667569,0.009694806479446049,2.9999999999999996,5.726153945911117e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.30367711180354584,0.11544509998920575,0.00992177549227091,2.9999999999999996,5.997407000182969e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.3107866187782013,0.11814783164615729,0.010154058167920496,2.9999999999999996,6.281509555209925e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.3180625692794119,0.12091383804071285,0.010391778906691842,2.9999999999999996,6.579070303381081e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.3255088599835058,0.12374460052319765,0.010635065021267374,2.9999999999999996,6.890726771390593e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.3331294787934673,0.1266416351244249,0.010884046804897905,3.0,7.217146686144584e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.3409285069746812,0.12960649336761484,0.01113885760118194,3.0,7.559029405372316e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.3489101213406773,0.13264076309932185,0.011399633875478595,2.9999999999999996,7.917107416006689e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.35707859649004636,0.13574606933981426,0.011666515287992372,2.9999999999999996,8.292147903544345e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.3654383070957256,0.13892407515336333,0.011939644768568975,3.0,8.684954395747805e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.3739937302478798,0.14217648253890697,0.012219168593242215,2.9999999999999996,9.096368484211249e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.38274944785163123,0.1455050333415642,0.01250523646257293,2.9999999999999996,9.527271627478369e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.39171014908092594,0.14891151018549093,0.012798001581822002,3.0,9.978587039575605e-08,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.40088063288984654,0.15239773742857377,0.013097620743000263,2.9999999999999996,1.0451281668006829e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.41026581058271927,0.15596558213947537,0.013404254408839366,3.0,1.0946368265447446e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.419870708444391,0.15961695509755375,0.0137180667987285,3.0,1.1464907559576515e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.42970047043208404,0.16335381181619058,0.014039225976662994,3.0,1.200801052569573e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.439760360930272,0.16717815359007795,0.014367903941251975,3.0,1.257684076700446e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.4500557675700499,0.17109202856702252,0.014704276717833156,2.9999999999999996,1.317261700763048e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.4605922041145106,0.17509753284484272,0.015048524452744195,3.0,1.3796615703757845e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.4713753134116724,0.17919681159394613,0.015400831509801137,2.9999999999999996,1.44501737784463e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.482410870416537,0.18339206020618712,0.01576138656903542,2.9999999999999996,1.513469148600139e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.49370478528390027,0.18768552547062164,0.0161303827277426,2.9999999999999996,1.5851635412032513e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.5052631065335681,0.19207950677678767,0.01650801760389664,2.9999999999999996,1.6602541615626305e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.5170920242896758,0.1965763573461561,0.01689449344198536,2.9999999999999996,1.7389018920367649e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.5291978735958442,0.2011784854924123,0.017290017221323624,2.9999999999999996,1.8212752361259328e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.5415871378079472,0.20588835591124116,0.01769480076690224,2.9999999999999996,1.9075506794925261e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.5542664520663105,0.2107084910003099,0.01810906086283207,2.9999999999999996,1.997913068083245e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.5672426068491979,0.21564147221015145,0.018533019368443957,2.9999999999999996,2.0925560041632684e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.5805225516094898,0.22068994142667517,0.018966903337106746,2.9999999999999996,2.1916822611109183e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.5941133984965034,0.22585660238604396,0.019410945137827016,3.0,2.29550421786154e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.6080224261649424,0.23114422212267516,0.019865382579695577,2.9999999999999996,2.404244313931346e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.622257083673023,0.2365556324511412,0.020330459039247493,3.0,2.5181355259961737e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.6368249944718588,0.2420937314827647,0.02080642359080376,3.0,2.6374218670462034e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.6517339604882424,0.24776148517771726,0.021293531139864454,2.9999999999999996,2.762358909186069e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.6669919663030122,0.2535619289334571,0.02179204255962481,2.9999999999999996,2.8932143312004994e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.6826071834272389,0.2594981692103526,0.022302224830687337,2.9999999999999996,3.030268492058616e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.6985879746785247,0.26557338519536505,0.022824351184044776,3.0,3.173815031585658e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.7149428986597579,0.2717908305046802,0.02335870124741053,3.0,3.324161499589071e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.7316807143427196,0.27815383492620027,0.023905561194974802,2.9999999999999996,3.481630014786834e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.7488103857590023,0.28466580620283144,0.024465223900666876,2.999999999999999,3.6465579549498586e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.7663410868007459,0.29133023185751894,0.025037989095005334,2.9999999999999996,3.8192986797370077e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.784282206133768,0.29815068106101017,0.025624163525620452,2.9999999999999996,4.000222287771489e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.8026433522257176,0.3051308065433442,0.026224061121534636,3.0,4.189716409580628e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.8214343584919426,0.3122743465500917,0.026838003161288863,2.9999999999999996,4.388187038097902e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.8406652885618325,0.3195851268443935,0.027466318445005224,3.0,4.596059398506618e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.8603464416684504,0.32706706275586983,0.028109343470477666,3.0,4.813778859288845e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.8804883581643462,0.33472416127749693,0.02876742261338531,3.0,5.04181188643157e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.9011018251665021,0.34256052321157504,0.02944090831172478,2.9999999999999996,5.280647042834461e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.9221978823334327,0.35058034536593563,0.030130161254560344,2.9999999999999996,5.53079603506044e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.9437878277775381,0.3587879228015662,0.030835550575193004,2.9999999999999996,5.792794809671817e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.9658832241158704,0.36718765113285395,0.031557454048851886,3.0,6.067204701500811e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,0.9884959046625583,0.37578402888168205,0.03229625829501392,3.0,6.354613636314696e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.011637979766207,0.3845816598866382,0.03305235898446006,3.0,6.655637390452284e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.0353218432956621,0.39358525576862696,0.03382616105117904,3.0,6.970920910130498e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.059560179277616,0.40279963845420397,0.03461807890923201,2.9999999999999996,7.301139693247683e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.0843659686896103,0.4122297427579865,0.03542853667469436,2.9999999999999996,7.647001236644208e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.1097524964120722,0.4218806190255213,0.036257968392793424,3.0,8.009246551921066e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.135733358343105,0.43175743583802506,0.037106818270363905,2.9999999999999996,8.388651753064183e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.1623224686798523,0.4418654827804485,0.03797554091374537,2.9999999999999996,8.786029719275947e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.1895340673703196,0.45221017327434193,0.03886460157224917,3.0,9.202231836576465e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.2173827277396614,0.46279704747704414,0.039774476387325314,2.9999999999999996,9.638149821906122e-07,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.2458833642950082,0.47363177524874583,0.04070565264756285,2.9999999999999996,1.0094717633637532e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.2750512407130135,0.4847201591890138,0.04165862904965985,2.9999999999999996,1.0572913472590029e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.3049019780144022,0.49606813774440695,0.04263391596550333,2.9999999999999996,1.107376187783417e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.3354515629298989,0.5076817883888447,0.04363203571550184,2.9999999999999996,1.1598335921776304e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.3667163564620066,0.5195673308784315,0.044653522848316946,2.9999999999999996,1.2147759509226186e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.3987131026472386,0.5317311305824836,0.04569892442714393,2.9999999999999996,1.2723209785373674e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.4314589375234792,0.5441797018925373,0.046768800322694516,2.9999999999999996,1.3325919657833277e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.4649713983072856,0.5569197117111689,0.047863723513038754,2.9999999999999996,1.3957180438160315e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.4992684327860455,0.5699579830224921,0.04898428039046674,2.9999999999999996,1.4618344608498034e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.5343684089300125,0.5833014985462449,0.05013107107553423,2.9999999999999996,1.531082871928327e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.5702901247293775,0.5969574044774245,0.05130470973846062,2.9999999999999996,1.6036116424219049e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.6070528182616393,0.610933014313473,0.05250582492805128,3.0,1.6795761659016583e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.6446761779946635,0.6252358127710621,0.05373505990832039,3.0,1.7591391970717077e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.6831803533309566,0.6398734597945753,0.0549930730029947,2.9999999999999996,1.84247120047266e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.7225859653987865,0.6548537946584337,0.05628053794808236,3.0,1.9297507157034755e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.762914118095948,0.6701848401654643,0.05759814425269614,2.9999999999999996,2.02116473994424e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.8041864093920728,0.685874806943557,0.05894659756832391,2.9999999999999996,2.1169091285993763e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.8464249428955435,0.7019320978429122,0.06032662006674423,2.9999999999999996,2.2171890149196824e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.8896523396912097,0.7183653124362371,0.0617389508267897,2.9999999999999996,2.3222192495022565e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.933891750455231,0.7351832516242914,0.06318434623016447,2.9999999999999996,2.4322248606098973e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,1.9791668678535574,0.7523949223492623,0.06466358036652903,3.0,2.5474415362962856e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.0255019392306677,0.7700095424184822,0.06617744544806814,2.9999999999999996,2.6681161293698407e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.072921779595371,0.7880365454410768,0.06772675223376452,3.0,2.794507186278178e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.12145178491063,0.80648558588019,0.06931233046360558,3.0,2.92688550104631e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.1711179456945042,0.8253665442234833,0.07093502930295512,2.9999999999999996,3.0655346954553686e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.2219468609395236,0.8446895322746876,0.0725957177973287,3.0,3.210751826704936e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.273965752357929,0.8644648985690377,0.07429528533781599,2.9999999999999996,3.362848023860895e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.3272024789604084,0.8847032339154868,0.07603464213739893,2.9999999999999996,3.5221491544523418e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.381685551976158,0.905415377068677,0.07781471971842181,2.9999999999999996,3.6889965226458648e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.4374441501222206,0.9266124205336925,0.07963647141147294,2.9999999999999996,3.863747600492888e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.4945081352303164,0.948305716506714,0.08150087286594636,3.0,4.046776793816905e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.552908068239518,0.9705068829547528,0.08340892257255646,2.9999999999999996,4.238476244381476e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.612675225563328,0.9932278098377162,0.08536164239808515,2.9999999999999996,4.4392566700576175e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.6738416158399465,1.0164806654761456,0.08736007813264862,2.9999999999999996,4.649548244790722e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.7364399970746707,1.0402779030680265,0.0894053000497759,2.9999999999999996,4.869801520252245e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.800503894183631,1.0646322673581694,0.0914984034795999,3.0,5.100488391150887e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.8660676169482517,1.0895568014637322,0.0936405093954678,2.9999999999999996,5.342103106271452e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,2.933166278390044,1.1150648538595305,0.09583276501428452,3.0,5.595163327407491e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,3.001835813575589,1.1411700855268943,0.09807634441091134,2.9999999999999996,5.8602112384565666e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,3.0721129988617575,1.1678864772698792,0.10037244914694812,2.9999999999999996,6.1378147070543135e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,3.1440354715915,1.1952283372027654,0.10272230891423648,2.9999999999999996,6.428568501236192e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,3.217641750250737,1.2232103084128516,0.10512718219342826,3.0,6.733095563733586e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,3.2929712550971515,1.2518473768026404,0.10758835692797186,3.0,7.052048346634433e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,3.370064329271928,1.2811548791156233,0.11010715121387757,3.0,7.386110209267952e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
Euler-Bernoulli,F,3.448962260405758,1.3111485111499626,0.11268491400563162,3.0,7.735996882308435e-06,1.0000000000000002,1.0000000000000004,0.0,1.9999999999999991
