Global DOF,Value
244,-0.000000000000e+00
245,-1.900081328564e-06
246,0.000000000000e+00
247,-4.485089590020e-05
248,0.000000000000e+00
249,0.000000000000e+00
250,-0.000000000000e+00
251,-1.928757984904e-06
252,0.000000000000e+00
253,-4.679159227567e-05
254,0.000000000000e+00
255,0.000000000000e+00
256,-0.000000000000e+00
257,-1.956601052982e-06
258,0.000000000000e+00
259,-4.875977792382e-05
260,0.000000000000e+00
261,0.000000000000e+00
262,-0.000000000000e+00
263,-1.983618729943e-06
264,0.000000000000e+00
265,-5.075463105078e-05
266,0.000000000000e+00
267,0.000000000000e+00
268,-0.000000000000e+00
269,-2.009819412515e-06
270,0.000000000000e+00
271,-5.277533834493e-05
272,0.000000000000e+00
273,0.000000000000e+00
274,-0.000000000000e+00
275,-2.035211697007e-06
276,0.000000000000e+00
277,-5.482109517650e-05
278,0.000000000000e+00
279,0.000000000000e+00
280,-0.000000000000e+00
281,-2.059804379309e-06
282,0.000000000000e+00
283,-5.689110579715e-05
284,0.000000000000e+00
285,0.000000000000e+00
286,-0.000000000000e+00
287,-2.083606454891e-06
288,0.000000000000e+00
289,-5.898458353953e-05
290,0.000000000000e+00
291,0.000000000000e+00
292,-0.000000000000e+00
293,-2.106627118811e-06
294,0.000000000000e+00
295,-6.110075101690e-05
296,0.000000000000e+00
297,0.000000000000e+00
298,-0.000000000000e+00
299,-2.128875765706e-06
300,0.000000000000e+00
301,-6.323884032269e-05
302,0.000000000000e+00
303,0.000000000000e+00
304,-0.000000000000e+00
305,-2.150361989802e-06
306,0.000000000000e+00
307,-6.539809323009e-05
308,0.000000000000e+00
309,0.000000000000e+00
310,-0.000000000000e+00
311,-2.171095584904e-06
312,0.000000000000e+00
313,-6.757776139162e-05
314,0.000000000000e+00
315,0.000000000000e+00
316,-0.000000000000e+00
317,-2.191086544402e-06
318,0.000000000000e+00
319,-6.977710653874e-05
320,0.000000000000e+00
321,0.000000000000e+00
322,-0.000000000000e+00
323,-2.210345061264e-06
324,0.000000000000e+00
325,-7.199540068141e-05
326,0.000000000000e+00
327,0.000000000000e+00
328,-0.000000000000e+00
329,-2.228881528041e-06
330,0.000000000000e+00
331,-7.423192630767e-05
332,0.000000000000e+00
333,0.000000000000e+00
334,-0.000000000000e+00
335,-2.246706536870e-06
336,0.000000000000e+00
337,-7.648597658324e-05
338,0.000000000000e+00
339,0.000000000000e+00
340,-0.000000000000e+00
341,-2.263830879471e-06
342,0.000000000000e+00
343,-7.875685555108e-05
344,0.000000000000e+00
345,0.000000000000e+00
346,-0.000000000000e+00
347,-2.280265547146e-06
348,0.000000000000e+00
349,-8.104387833102e-05
350,0.000000000000e+00
351,0.000000000000e+00
352,-0.000000000000e+00
353,-2.296021730777e-06
354,0.000000000000e+00
355,-8.334637131927e-05
356,0.000000000000e+00
357,0.000000000000e+00
358,-0.000000000000e+00
359,-2.311110820828e-06
360,0.000000000000e+00
361,-8.566367238806e-05
362,0.000000000000e+00
363,0.000000000000e+00
364,-0.000000000000e+00
365,-2.325544407350e-06
366,0.000000000000e+00
367,-8.799513108520e-05
368,0.000000000000e+00
369,0.000000000000e+00
370,-0.000000000000e+00
371,-2.339334279970e-06
372,0.000000000000e+00
373,-9.034010883367e-05
374,0.000000000000e+00
375,0.000000000000e+00
376,-0.000000000000e+00
377,-2.352492427896e-06
378,0.000000000000e+00
379,-9.269797913118e-05
380,0.000000000000e+00
381,0.000000000000e+00
382,-0.000000000000e+00
383,-2.365031039923e-06
384,0.000000000000e+00
385,-9.506812774978e-05
386,0.000000000000e+00
387,0.000000000000e+00
388,-0.000000000000e+00
389,-2.376962504439e-06
390,0.000000000000e+00
391,-9.744995293545e-05
392,0.000000000000e+00
393,0.000000000000e+00
394,-0.000000000000e+00
395,-2.388299409403e-06
396,0.000000000000e+00
397,-9.984286560765e-05
398,0.000000000000e+00
399,0.000000000000e+00
400,-0.000000000000e+00
401,-2.399054542361e-06
402,0.000000000000e+00
403,-1.022462895589e-04
404,0.000000000000e+00
405,0.000000000000e+00
406,-0.000000000000e+00
407,-2.409240890438e-06
408,0.000000000000e+00
409,-1.046596616545e-04
410,0.000000000000e+00
411,0.000000000000e+00
412,-0.000000000000e+00
413,-2.418871640341e-06
414,0.000000000000e+00
415,-1.070824320318e-04
416,0.000000000000e+00
417,0.000000000000e+00
418,-0.000000000000e+00
419,-2.427960178356e-06
420,0.000000000000e+00
421,-1.095140643001e-04
422,0.000000000000e+00
423,0.000000000000e+00
424,-0.000000000000e+00
425,-2.436520090359e-06
426,0.000000000000e+00
427,-1.119540357401e-04
428,0.000000000000e+00
429,0.000000000000e+00
430,-0.000000000000e+00
431,-2.444565161808e-06
432,0.000000000000e+00
433,-1.144018375035e-04
434,0.000000000000e+00
435,0.000000000000e+00
436,-0.000000000000e+00
437,-2.452109377748e-06
438,0.000000000000e+00
439,-1.168569748125e-04
440,0.000000000000e+00
441,0.000000000000e+00
442,-0.000000000000e+00
443,-2.459166922797e-06
444,0.000000000000e+00
445,-1.193189671595e-04
446,0.000000000000e+00
447,0.000000000000e+00
448,-0.000000000000e+00
449,-2.465752181163e-06
450,0.000000000000e+00
451,-1.217873485067e-04
452,0.000000000000e+00
453,0.000000000000e+00
454,-0.000000000000e+00
455,-2.471879736630e-06
456,0.000000000000e+00
457,-1.242616674856e-04
458,0.000000000000e+00
459,0.000000000000e+00
460,-0.000000000000e+00
461,-2.477564372563e-06
462,0.000000000000e+00
463,-1.267414875965e-04
464,0.000000000000e+00
465,0.000000000000e+00
466,-0.000000000000e+00
467,-2.482821071917e-06
468,0.000000000000e+00
469,-1.292263874083e-04
470,0.000000000000e+00
471,0.000000000000e+00
472,-0.000000000000e+00
473,-2.487665017229e-06
474,0.000000000000e+00
475,-1.317159607580e-04
476,0.000000000000e+00
477,0.000000000000e+00
478,-0.000000000000e+00
479,-2.492111590619e-06
480,0.000000000000e+00
481,-1.342098169501e-04
482,0.000000000000e+00
483,0.000000000000e+00
484,-0.000000000000e+00
485,-2.496176373787e-06
486,0.000000000000e+00
487,-1.367075809564e-04
488,0.000000000000e+00
489,0.000000000000e+00
490,-0.000000000000e+00
491,-2.499875148016e-06
492,0.000000000000e+00
493,-1.392088936157e-04
494,0.000000000000e+00
495,0.000000000000e+00
496,-0.000000000000e+00
497,-2.503223894175e-06
498,0.000000000000e+00
499,-1.417134118329e-04
500,0.000000000000e+00
501,0.000000000000e+00
502,-0.000000000000e+00
503,-2.506238792713e-06
504,0.000000000000e+00
505,-1.442208087790e-04
506,0.000000000000e+00
507,0.000000000000e+00
508,-0.000000000000e+00
509,-2.508936223664e-06
510,0.000000000000e+00
511,-1.467307740908e-04
512,0.000000000000e+00
513,0.000000000000e+00
514,-0.000000000000e+00
515,-2.511332766643e-06
516,0.000000000000e+00
517,-1.492430140700e-04
518,0.000000000000e+00
519,0.000000000000e+00
520,-0.000000000000e+00
521,-2.513445200848e-06
522,0.000000000000e+00
523,-1.517572518829e-04
524,0.000000000000e+00
525,0.000000000000e+00
526,-0.000000000000e+00
527,-2.515290505062e-06
528,0.000000000000e+00
529,-1.542732277606e-04
