[mesh]
[node_ids]     [x]            [y]         [z]         [connectivity]      [element_type]           
82             7.286092       0.0         0.0         (82,83)             EulerBernoulliBeamElement3DOF
83             7.355405       0.0         0.0         (83,84)             EulerBernoulliBeamElement3DOF
84             7.421473       0.0         0.0         (84,85)             EulerBernoulliBeamElement3DOF
85             7.484230       0.0         0.0         (85,86)             EulerBernoulliBeamElement3DOF
86             7.543617       0.0         0.0         (86,87)             EulerBernoulliBeamElement3DOF
87             7.599575       0.0         0.0         (87,88)             EulerBernoulliBeamElement3DOF
88             7.652051       0.0         0.0         (88,89)             EulerBernoulliBeamElement3DOF
89             7.700994       0.0         0.0         (89,90)             EulerBernoulliBeamElement3DOF
90             7.746357       0.0         0.0         (90,91)             EulerBernoulliBeamElement3DOF
91             7.788095       0.0         0.0         (91,92)             EulerBernoulliBeamElement3DOF
92             7.826168       0.0         0.0         (92,93)             EulerBernoulliBeamElement3DOF
93             7.860540       0.0         0.0         (93,94)             EulerBernoulliBeamElement3DOF
94             7.891177       0.0         0.0         (94,95)             EulerBernoulliBeamElement3DOF
95             7.918049       0.0         0.0         (95,96)             EulerBernoulliBeamElement3DOF
96             7.941131       0.0         0.0         (96,97)             EulerBernoulliBeamElement3DOF
97             7.960401       0.0         0.0         (97,98)             EulerBernoulliBeamElement3DOF
98             7.975838       0.0         0.0         (98,99)             EulerBernoulliBeamElement3DOF
99             7.987430       0.0         0.0         (99,100)            EulerBernoulliBeamElement3DOF
100            7.995164       0.0         0.0         (100,101)           EulerBernoulliBeamElement3DOF
101            7.999033       0.0         0.0         -                   -                        
