DOF,F Value
162,0.00000000000000000e+00
163,-2.00000000000000182e+03
164,0.00000000000000000e+00
165,0.00000000000000000e+00
166,0.00000000000000000e+00
167,0.00000000000000000e+00
168,0.00000000000000000e+00
169,-2.00000000000000182e+03
170,0.00000000000000000e+00
171,0.00000000000000000e+00
172,0.00000000000000000e+00
173,0.00000000000000000e+00
174,0.00000000000000000e+00
175,-1.99999999999999068e+03
176,0.00000000000000000e+00
177,0.00000000000000000e+00
178,0.00000000000000000e+00
179,0.00000000000000000e+00
180,0.00000000000000000e+00
181,-2.00000000000000227e+03
182,0.00000000000000000e+00
183,0.00000000000000000e+00
184,0.00000000000000000e+00
185,0.00000000000000000e+00
186,0.00000000000000000e+00
187,-2.00000000000000159e+03
188,0.00000000000000000e+00
189,0.00000000000000000e+00
190,0.00000000000000000e+00
191,0.00000000000000000e+00
192,0.00000000000000000e+00
193,-2.00000000000000182e+03
194,0.00000000000000000e+00
195,0.00000000000000000e+00
196,0.00000000000000000e+00
197,0.00000000000000000e+00
198,0.00000000000000000e+00
199,-2.00000000000000136e+03
200,0.00000000000000000e+00
201,0.00000000000000000e+00
202,0.00000000000000000e+00
203,0.00000000000000000e+00
204,0.00000000000000000e+00
205,-2.00000000000000227e+03
206,0.00000000000000000e+00
207,0.00000000000000000e+00
208,0.00000000000000000e+00
209,0.00000000000000000e+00
210,0.00000000000000000e+00
211,-1.99999999999999091e+03
212,0.00000000000000000e+00
213,0.00000000000000000e+00
214,0.00000000000000000e+00
215,0.00000000000000000e+00
216,0.00000000000000000e+00
217,-2.00000000000000182e+03
218,0.00000000000000000e+00
219,0.00000000000000000e+00
220,0.00000000000000000e+00
221,0.00000000000000000e+00
222,0.00000000000000000e+00
223,-2.00000000000000205e+03
224,0.00000000000000000e+00
225,0.00000000000000000e+00
226,0.00000000000000000e+00
227,0.00000000000000000e+00
228,0.00000000000000000e+00
229,-2.00000000000000182e+03
230,0.00000000000000000e+00
231,0.00000000000000000e+00
232,0.00000000000000000e+00
233,0.00000000000000000e+00
234,0.00000000000000000e+00
235,-2.00000000000000205e+03
236,0.00000000000000000e+00
237,0.00000000000000000e+00
238,0.00000000000000000e+00
239,0.00000000000000000e+00
240,0.00000000000000000e+00
241,-2.00000000000000159e+03
242,0.00000000000000000e+00
243,0.00000000000000000e+00
244,0.00000000000000000e+00
245,0.00000000000000000e+00
246,0.00000000000000000e+00
247,-1.99999999999999068e+03
248,0.00000000000000000e+00
249,0.00000000000000000e+00
250,0.00000000000000000e+00
251,0.00000000000000000e+00
252,0.00000000000000000e+00
253,-2.00000000000000182e+03
254,0.00000000000000000e+00
255,0.00000000000000000e+00
256,0.00000000000000000e+00
257,0.00000000000000000e+00
258,0.00000000000000000e+00
259,-2.00000000000000227e+03
260,0.00000000000000000e+00
261,0.00000000000000000e+00
262,0.00000000000000000e+00
263,0.00000000000000000e+00
264,0.00000000000000000e+00
265,-2.00000000000000182e+03
266,0.00000000000000000e+00
267,0.00000000000000000e+00
268,0.00000000000000000e+00
269,0.00000000000000000e+00
270,0.00000000000000000e+00
271,-2.00000000000000205e+03
272,0.00000000000000000e+00
273,0.00000000000000000e+00
274,0.00000000000000000e+00
275,0.00000000000000000e+00
276,0.00000000000000000e+00
277,-2.00000000000000227e+03
278,0.00000000000000000e+00
279,0.00000000000000000e+00
280,0.00000000000000000e+00
281,0.00000000000000000e+00
282,0.00000000000000000e+00
283,-1.99999999999999091e+03
284,0.00000000000000000e+00
285,0.00000000000000000e+00
286,0.00000000000000000e+00
287,0.00000000000000000e+00
288,0.00000000000000000e+00
289,-2.00000000000000205e+03
290,0.00000000000000000e+00
291,0.00000000000000000e+00
292,0.00000000000000000e+00
293,0.00000000000000000e+00
294,0.00000000000000000e+00
295,-2.00000000000000159e+03
296,0.00000000000000000e+00
297,0.00000000000000000e+00
298,0.00000000000000000e+00
299,0.00000000000000000e+00
300,0.00000000000000000e+00
301,-2.00000000000000227e+03
302,0.00000000000000000e+00
303,0.00000000000000000e+00
304,0.00000000000000000e+00
305,0.00000000000000000e+00
306,0.00000000000000000e+00
307,-2.00000000000000205e+03
308,0.00000000000000000e+00
309,0.00000000000000000e+00
310,0.00000000000000000e+00
311,0.00000000000000000e+00
312,0.00000000000000000e+00
313,-2.00000000000000159e+03
314,0.00000000000000000e+00
315,0.00000000000000000e+00
316,0.00000000000000000e+00
317,0.00000000000000000e+00
318,0.00000000000000000e+00
319,-2.00000000000000227e+03
320,0.00000000000000000e+00
321,0.00000000000000000e+00
322,0.00000000000000000e+00
323,0.00000000000000000e+00
324,0.00000000000000000e+00
325,-2.00000000000000227e+03
326,0.00000000000000000e+00
327,0.00000000000000000e+00
328,0.00000000000000000e+00
329,0.00000000000000000e+00
330,0.00000000000000000e+00
331,-2.00000000000000182e+03
332,0.00000000000000000e+00
333,0.00000000000000000e+00
334,0.00000000000000000e+00
335,0.00000000000000000e+00
336,0.00000000000000000e+00
337,-2.00000000000000136e+03
338,0.00000000000000000e+00
339,0.00000000000000000e+00
340,0.00000000000000000e+00
341,0.00000000000000000e+00
342,0.00000000000000000e+00
343,-1.99999999999997954e+03
344,0.00000000000000000e+00
345,0.00000000000000000e+00
346,0.00000000000000000e+00
347,0.00000000000000000e+00
348,0.00000000000000000e+00
349,-2.00000000000000159e+03
350,0.00000000000000000e+00
351,0.00000000000000000e+00
352,0.00000000000000000e+00
353,0.00000000000000000e+00
354,0.00000000000000000e+00
355,-2.00000000000000159e+03
356,0.00000000000000000e+00
357,0.00000000000000000e+00
358,0.00000000000000000e+00
359,0.00000000000000000e+00
360,0.00000000000000000e+00
361,-2.00000000000000182e+03
362,0.00000000000000000e+00
363,0.00000000000000000e+00
364,0.00000000000000000e+00
365,0.00000000000000000e+00
366,0.00000000000000000e+00
367,-2.00000000000000227e+03
368,0.00000000000000000e+00
369,0.00000000000000000e+00
370,0.00000000000000000e+00
371,0.00000000000000000e+00
372,0.00000000000000000e+00
373,-2.00000000000000205e+03
374,0.00000000000000000e+00
375,0.00000000000000000e+00
376,0.00000000000000000e+00
377,0.00000000000000000e+00
378,0.00000000000000000e+00
379,-2.00000000000000227e+03
380,0.00000000000000000e+00
381,0.00000000000000000e+00
382,0.00000000000000000e+00
383,0.00000000000000000e+00
384,0.00000000000000000e+00
385,-2.00000000000000182e+03
386,0.00000000000000000e+00
387,0.00000000000000000e+00
388,0.00000000000000000e+00
389,0.00000000000000000e+00
390,0.00000000000000000e+00
391,-2.00000000000000182e+03
392,0.00000000000000000e+00
393,0.00000000000000000e+00
394,0.00000000000000000e+00
395,0.00000000000000000e+00
396,0.00000000000000000e+00
397,-2.00000000000000182e+03
398,0.00000000000000000e+00
399,0.00000000000000000e+00
400,0.00000000000000000e+00
401,0.00000000000000000e+00
402,0.00000000000000000e+00
403,-2.00000000000000182e+03
404,0.00000000000000000e+00
405,0.00000000000000000e+00
406,0.00000000000000000e+00
407,0.00000000000000000e+00
408,0.00000000000000000e+00
409,-2.00000000000000182e+03
410,0.00000000000000000e+00
411,0.00000000000000000e+00
412,0.00000000000000000e+00
413,0.00000000000000000e+00
414,0.00000000000000000e+00
415,-1.99999999999997976e+03
416,0.00000000000000000e+00
417,0.00000000000000000e+00
418,0.00000000000000000e+00
419,0.00000000000000000e+00
420,0.00000000000000000e+00
421,-2.00000000000000182e+03
422,0.00000000000000000e+00
423,0.00000000000000000e+00
424,0.00000000000000000e+00
425,0.00000000000000000e+00
426,0.00000000000000000e+00
427,-2.00000000000000182e+03
428,0.00000000000000000e+00
429,0.00000000000000000e+00
430,0.00000000000000000e+00
431,0.00000000000000000e+00
432,0.00000000000000000e+00
433,-2.00000000000000159e+03
434,0.00000000000000000e+00
435,0.00000000000000000e+00
436,0.00000000000000000e+00
437,0.00000000000000000e+00
438,0.00000000000000000e+00
439,-2.00000000000000182e+03
440,0.00000000000000000e+00
441,0.00000000000000000e+00
442,0.00000000000000000e+00
443,0.00000000000000000e+00
444,0.00000000000000000e+00
445,-2.00000000000000296e+03
446,0.00000000000000000e+00
447,0.00000000000000000e+00
448,0.00000000000000000e+00
449,0.00000000000000000e+00
450,0.00000000000000000e+00
451,-2.00000000000000182e+03
452,0.00000000000000000e+00
453,0.00000000000000000e+00
454,0.00000000000000000e+00
455,0.00000000000000000e+00
456,0.00000000000000000e+00
457,-2.00000000000000159e+03
458,0.00000000000000000e+00
459,0.00000000000000000e+00
460,0.00000000000000000e+00
461,0.00000000000000000e+00
462,0.00000000000000000e+00
463,-2.00000000000000159e+03
464,0.00000000000000000e+00
465,0.00000000000000000e+00
466,0.00000000000000000e+00
467,0.00000000000000000e+00
468,0.00000000000000000e+00
469,-2.00000000000000136e+03
470,0.00000000000000000e+00
471,0.00000000000000000e+00
472,0.00000000000000000e+00
473,0.00000000000000000e+00
474,0.00000000000000000e+00
475,-2.00000000000000227e+03
476,0.00000000000000000e+00
477,0.00000000000000000e+00
478,0.00000000000000000e+00
479,0.00000000000000000e+00
480,0.00000000000000000e+00
481,-2.00000000000000159e+03
482,0.00000000000000000e+00
483,0.00000000000000000e+00
484,0.00000000000000000e+00
485,0.00000000000000000e+00
486,0.00000000000000000e+00
487,-2.00000000000000205e+03
488,0.00000000000000000e+00
489,0.00000000000000000e+00
490,0.00000000000000000e+00
491,0.00000000000000000e+00
492,0.00000000000000000e+00
493,-1.99999999999997976e+03
494,0.00000000000000000e+00
495,0.00000000000000000e+00
496,0.00000000000000000e+00
497,0.00000000000000000e+00
498,0.00000000000000000e+00
499,-2.00000000000000159e+03
500,0.00000000000000000e+00
501,0.00000000000000000e+00
502,0.00000000000000000e+00
503,0.00000000000000000e+00
504,0.00000000000000000e+00
505,-2.00000000000000205e+03
506,0.00000000000000000e+00
507,0.00000000000000000e+00
508,0.00000000000000000e+00
509,0.00000000000000000e+00
510,0.00000000000000000e+00
511,-2.00000000000000205e+03
512,0.00000000000000000e+00
513,0.00000000000000000e+00
514,0.00000000000000000e+00
515,0.00000000000000000e+00
516,0.00000000000000000e+00
517,-2.00000000000000182e+03
518,0.00000000000000000e+00
519,0.00000000000000000e+00
520,0.00000000000000000e+00
521,0.00000000000000000e+00
522,0.00000000000000000e+00
523,-2.00000000000000159e+03
524,0.00000000000000000e+00
525,0.00000000000000000e+00
526,0.00000000000000000e+00
527,0.00000000000000000e+00
528,0.00000000000000000e+00
529,-2.00000000000000182e+03
530,0.00000000000000000e+00
531,0.00000000000000000e+00
532,0.00000000000000000e+00
533,0.00000000000000000e+00
534,0.00000000000000000e+00
535,-2.00000000000000205e+03
536,0.00000000000000000e+00
537,0.00000000000000000e+00
538,0.00000000000000000e+00
539,0.00000000000000000e+00
540,0.00000000000000000e+00
541,-2.00000000000000182e+03
542,0.00000000000000000e+00
543,0.00000000000000000e+00
544,0.00000000000000000e+00
545,0.00000000000000000e+00
546,0.00000000000000000e+00
547,-2.00000000000000182e+03
548,0.00000000000000000e+00
549,0.00000000000000000e+00
550,0.00000000000000000e+00
551,0.00000000000000000e+00
552,0.00000000000000000e+00
553,-2.00000000000000182e+03
554,0.00000000000000000e+00
555,0.00000000000000000e+00
556,0.00000000000000000e+00
557,0.00000000000000000e+00
558,0.00000000000000000e+00
559,-2.00000000000000182e+03
560,0.00000000000000000e+00
561,0.00000000000000000e+00
562,0.00000000000000000e+00
563,0.00000000000000000e+00
564,0.00000000000000000e+00
565,-1.99999999999997954e+03
566,0.00000000000000000e+00
567,0.00000000000000000e+00
568,0.00000000000000000e+00
569,0.00000000000000000e+00
570,0.00000000000000000e+00
571,-2.00000000000000227e+03
572,0.00000000000000000e+00
573,0.00000000000000000e+00
574,0.00000000000000000e+00
575,0.00000000000000000e+00
576,0.00000000000000000e+00
577,-2.00000000000000159e+03
578,0.00000000000000000e+00
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,0.00000000000000000e+00
582,0.00000000000000000e+00
583,-2.00000000000000182e+03
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,0.00000000000000000e+00
588,0.00000000000000000e+00
589,-2.00000000000000159e+03
590,0.00000000000000000e+00
591,0.00000000000000000e+00
592,0.00000000000000000e+00
593,0.00000000000000000e+00
594,0.00000000000000000e+00
595,-2.00000000000000227e+03
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,0.00000000000000000e+00
599,0.00000000000000000e+00
600,0.00000000000000000e+00
601,-2.00000000000000227e+03
602,0.00000000000000000e+00
603,0.00000000000000000e+00
604,0.00000000000000000e+00
605,0.00000000000000000e+00
