[Mesh]
[node_ids]     [x]            [y]         [z]         [connectivity]      [element_type]           
1              0.000000       0.0         0.0         (1,2)               EulerBernoulliBeamElement6DOF
2              0.020000       0.0         0.0         (2,3)               EulerBernoulliBeamElement6DOF
3              0.040000       0.0         0.0         (3,4)               EulerBernoulliBeamElement6DOF
4              0.060000       0.0         0.0         (4,5)               EulerBernoulliBeamElement6DOF
5              0.080000       0.0         0.0         (5,6)               EulerBernoulliBeamElement6DOF
6              0.100000       0.0         0.0         (6,7)               EulerBernoulliBeamElement6DOF
7              0.120000       0.0         0.0         (7,8)               EulerBernoulliBeamElement6DOF
8              0.140000       0.0         0.0         (8,9)               EulerBernoulliBeamElement6DOF
9              0.160000       0.0         0.0         (9,10)              EulerBernoulliBeamElement6DOF
10             0.180000       0.0         0.0         (10,11)             EulerBernoulliBeamElement6DOF
11             0.200000       0.0         0.0         (11,12)             EulerBernoulliBeamElement6DOF
12             0.220000       0.0         0.0         (12,13)             EulerBernoulliBeamElement6DOF
13             0.240000       0.0         0.0         (13,14)             EulerBernoulliBeamElement6DOF
14             0.260000       0.0         0.0         (14,15)             EulerBernoulliBeamElement6DOF
15             0.280000       0.0         0.0         (15,16)             EulerBernoulliBeamElement6DOF
16             0.300000       0.0         0.0         (16,17)             EulerBernoulliBeamElement6DOF
17             0.320000       0.0         0.0         (17,18)             EulerBernoulliBeamElement6DOF
18             0.340000       0.0         0.0         (18,19)             EulerBernoulliBeamElement6DOF
19             0.360000       0.0         0.0         (19,20)             EulerBernoulliBeamElement6DOF
20             0.380000       0.0         0.0         (20,21)             EulerBernoulliBeamElement6DOF
21             0.400000       0.0         0.0         (21,22)             EulerBernoulliBeamElement6DOF
22             0.420000       0.0         0.0         (22,23)             EulerBernoulliBeamElement6DOF
23             0.440000       0.0         0.0         (23,24)             EulerBernoulliBeamElement6DOF
24             0.460000       0.0         0.0         (24,25)             EulerBernoulliBeamElement6DOF
