Row,Col,K Value
0,0,2.00000000000000048e+09
0,6,-2.00000000000000048e+09
1,1,5.60011200000000238e+08
1,7,-5.60011200000000238e+08
2,2,2.24001120000000048e+09
2,8,-2.24001120000000048e+09
3,3,6.56537805000000168e+05
3,9,-6.56537805000000168e+05
6,0,-2.00000000000000048e+09
6,6,2.00000000000000048e+09
7,1,-5.60011200000000238e+08
7,7,5.60011200000000238e+08
8,2,-2.24001120000000048e+09
8,8,2.24001120000000048e+09
9,3,-6.56537805000000168e+05
9,9,6.56537805000000168e+05
