Local DOF,R_e Value
0,0.000000000000e+00
1,-9.085114003590e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-8.705445004893e-07
6,0.000000000000e+00
7,-9.971333372692e-06
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-9.071087187267e-07
