Local DOF,R_e Value
0,0.000000000000e+00
1,-1.050533169564e-04
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.991320875604e-06
6,0.000000000000e+00
7,-1.070461232650e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.994781733913e-06
