Local DOF,R_e Value
0,0.000000000000e+00
1,-3.444581790367e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.501684152430e-06
6,0.000000000000e+00
7,-3.595738073741e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.524724577219e-06
