Local DOF,R_e Value
0,0.000000000000e+00
1,-5.916261729847e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-7.176780930787e-07
6,0.000000000000e+00
7,-6.650748333228e-06
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-7.568874339810e-07
