Local DOF,R_e Value
0,0.000000000000e+00
1,-6.647943665751e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.838001901541e-06
6,0.000000000000e+00
7,-6.832262515768e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.850095686773e-06
