Local DOF,R_e Value
0,0.000000000000e+00
1,-4.881855159682e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-1.687139403346e-06
6,0.000000000000e+00
7,-5.051324878477e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-1.704764994780e-06
