Element ID,Local DOF,U Value
29,6,0.0
29,7,-0.0006723515539006438
29,8,0.0
29,9,0.0
29,10,-0.0
29,11,-4.11875574667557e-05
30,0,0.0
30,1,-0.0006723515539006438
30,2,0.0
30,3,0.0
30,4,-0.0
30,5,-4.11875574667557e-05
30,6,0.0
30,7,-0.0007139611148350795
30,8,0.0
30,9,0.0
30,10,-0.0
30,11,-4.2171853082239994e-05
31,0,0.0
31,1,-0.0007139611148350795
31,2,0.0
31,3,0.0
31,4,-0.0
31,5,-4.2171853082239994e-05
31,6,0.0
31,7,-0.0007565447726634422
31,8,0.0
31,9,0.0
31,10,-0.0
31,11,-4.313235422237129e-05
32,0,0.0
32,1,-0.0007565447726634422
32,2,0.0
32,3,0.0
32,4,-0.0
32,5,-4.313235422237129e-05
32,6,0.0
32,7,-0.0008000788027839527
32,8,0.0
32,9,0.0
32,10,-0.0
32,11,-4.406922400882081e-05
33,0,0.0
33,1,-0.0008000788027839527
33,2,0.0
33,3,0.0
33,4,-0.0
33,5,-4.406922400882081e-05
33,6,0.0
33,7,-0.0008445396459664602
33,8,0.0
33,9,0.0
33,10,-0.0
33,11,-4.4982630813159714e-05
34,0,0.0
34,1,-0.0008445396459664602
34,2,0.0
34,3,0.0
34,4,-0.0
34,5,-4.4982630813159714e-05
34,6,0.0
34,7,-0.0008899039136023644
34,8,0.0
34,9,0.0
34,10,-0.0
34,11,-4.5872748256911785e-05
35,0,0.0
35,1,-0.0008899039136023644
35,2,0.0
35,3,0.0
35,4,-0.0
35,5,-4.5872748256911785e-05
35,6,0.0
35,7,-0.0009361483929545744
35,8,0.0
35,9,0.0
35,10,-0.0
35,11,-4.6739755211566434e-05
36,0,0.0
36,1,-0.0009361483929545744
36,2,0.0
36,3,0.0
36,4,-0.0
36,5,-4.6739755211566434e-05
36,6,0.0
36,7,-0.0009832500524074304
36,8,0.0
36,9,0.0
36,10,-0.0
36,11,-4.7583835798475e-05
37,0,0.0
37,1,-0.0009832500524074304
37,2,0.0
37,3,0.0
37,4,-0.0
37,5,-4.7583835798475e-05
37,6,0.0
37,7,-0.0010311860467165628
37,8,0.0
37,9,0.0
37,10,-0.0
37,11,-4.840517938884755e-05
38,0,0.0
38,1,-0.0010311860467165628
38,2,0.0
38,3,0.0
38,4,-0.0
38,5,-4.840517938884755e-05
38,6,0.0
38,7,-0.001079933722258755
38,8,0.0
38,9,0.0
38,10,-0.0
38,11,-4.920398060375992e-05
39,0,0.0
39,1,-0.001079933722258755
39,2,0.0
39,3,0.0
39,4,-0.0
39,5,-4.920398060375992e-05
39,6,0.0
39,7,-0.0011294706222817934
39,8,0.0
39,9,0.0
39,10,-0.0
39,11,-4.998043931411931e-05
40,0,0.0
40,1,-0.0011294706222817934
40,2,0.0
40,3,0.0
40,4,-0.0
40,5,-4.998043931411931e-05
40,6,0.0
40,7,-0.0011797744921543565
40,8,0.0
40,9,0.0
40,10,-0.0
40,11,-5.0734760640797994e-05
41,0,0.0
41,1,-0.0011797744921543565
41,2,0.0
41,3,0.0
41,4,-0.0
41,5,-5.0734760640797994e-05
41,6,0.0
41,7,-0.00123082328461599
41,8,0.0
41,9,0.0
41,10,-0.0
41,11,-5.1467154954658975e-05
42,0,0.0
42,1,-0.00123082328461599
42,2,0.0
42,3,0.0
42,4,-0.0
42,5,-5.1467154954658975e-05
42,6,0.0
42,7,-0.001282595165027066
42,8,0.0
42,9,0.0
42,10,-0.0
42,11,-5.217783787647492e-05
43,0,0.0
43,1,-0.001282595165027066
43,2,0.0
43,3,0.0
43,4,-0.0
43,5,-5.217783787647492e-05
43,6,0.0
43,7,-0.0013350685166186446
43,8,0.0
43,9,0.0
43,10,-0.0
43,11,-5.286703027682158e-05
44,0,0.0
44,1,-0.0013350685166186446
44,2,0.0
44,3,0.0
44,4,-0.0
44,5,-5.286703027682158e-05
44,6,0.0
44,7,-0.0013882219457423063
44,8,0.0
44,9,0.0
44,10,-0.0
44,11,-5.353495827614727e-05
45,0,0.0
45,1,-0.0013882219457423063
45,2,0.0
45,3,0.0
45,4,-0.0
45,5,-5.353495827614727e-05
45,6,0.0
45,7,-0.0014420342871200285
45,8,0.0
45,9,0.0
45,10,-0.0
45,11,-5.4181853244779046e-05
46,0,0.0
46,1,-0.0014420342871200285
46,2,0.0
46,3,0.0
46,4,-0.0
46,5,-5.4181853244779046e-05
46,6,0.0
46,7,-0.0014964846090940868
46,8,0.0
46,9,0.0
46,10,-0.0
46,11,-5.480795180297812e-05
47,0,0.0
47,1,-0.0014964846090940868
47,2,0.0
47,3,0.0
47,4,-0.0
47,5,-5.480795180297812e-05
47,6,0.0
47,7,-0.0015515522188769614
47,8,0.0
47,9,0.0
47,10,-0.0
47,11,-5.5413495820873304e-05
48,0,0.0
48,1,-0.0015515522188769614
48,2,0.0
48,3,0.0
48,4,-0.0
48,5,-5.5413495820873304e-05
48,6,0.0
48,7,-0.0016072166678012443
48,8,0.0
48,9,0.0
48,10,-0.0
