
# Element ID: 0
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857143
5, 11, -2742857142.857143
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857143
11, 11, 2742857142.857143

# Element ID: 1
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857143
5, 11, -2742857142.857143
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857143
11, 11, 2742857142.857143

# Element ID: 2
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857145
5, 11, -2742857142.857145
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857145
11, 11, 2742857142.857145

# Element ID: 3
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857143
5, 11, -2742857142.857143
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857143
11, 11, 2742857142.857143

# Element ID: 4
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857146
5, 11, -2742857142.857146
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857146
11, 11, 2742857142.857146

# Element ID: 5
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857143
5, 11, -2742857142.857143
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857143
11, 11, 2742857142.857143

# Element ID: 6
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857143
5, 11, -2742857142.857143
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857143
11, 11, 2742857142.857143

# Element ID: 7
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857141
5, 11, -2742857142.857141
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857141
11, 11, 2742857142.857141

# Element ID: 8
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857146
5, 11, -2742857142.857146
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857146
11, 11, 2742857142.857146

# Element ID: 9
0, 0, 70000000.000000
0, 6, -70000000.000000
5, 5, 2742857142.857146
5, 11, -2742857142.857146
6, 0, -70000000.000000
6, 6, 70000000.000000
11, 5, -2742857142.857146
11, 11, 2742857142.857146
