Row,Col,K Value
0,0,200000000000.00098
0,6,-200000000000.00098
1,1,560011200000008.06
1,7,-560011200000008.06
2,2,2240011200000031.2
2,8,-2240011200000031.2
3,3,65653780.50000031
3,9,-65653780.50000031
6,0,-200000000000.00098
6,6,200000000000.00098
7,1,-560011200000008.06
7,7,560011200000008.06
8,2,-2240011200000031.2
8,8,2240011200000031.2
9,3,-65653780.50000031
9,9,65653780.50000031
