Element ID,Local DOF,U Value
29,5,-1.9649606743235296e-05
29,6,0.0
29,7,-0.0004099917959222107
29,8,0.0
29,9,0.0
29,10,-0.0
29,11,-1.9649606735305523e-05
30,0,0.0
30,1,-0.0004099917959222107
30,2,0.0
30,3,0.0
30,4,-0.0
30,5,-1.9649606735305523e-05
30,6,0.0
30,7,-0.000429641402654166
30,8,0.0
30,9,0.0
30,10,-0.0
30,11,-1.9649606727490065e-05
31,0,0.0
31,1,-0.000429641402654166
31,2,0.0
31,3,0.0
31,4,-0.0
31,5,-1.9649606727490065e-05
31,6,0.0
31,7,-0.0004492910093783455
31,8,0.0
31,9,0.0
31,10,-0.0
31,11,-1.9649606719766893e-05
32,0,0.0
32,1,-0.0004492910093783455
32,2,0.0
32,3,0.0
32,4,-0.0
32,5,-1.9649606719766893e-05
32,6,0.0
32,7,-0.0004689406160948466
32,8,0.0
32,9,0.0
32,10,-0.0
32,11,-1.9649606712148214e-05
33,0,0.0
33,1,-0.0004689406160948466
33,2,0.0
33,3,0.0
33,4,-0.0
33,5,-1.9649606712148214e-05
33,6,0.0
33,7,-0.0004885902228037736
33,8,0.0
33,9,0.0
33,10,-0.0
33,11,-1.9649606704633755e-05
34,0,0.0
34,1,-0.0004885902228037736
34,2,0.0
34,3,0.0
34,4,-0.0
34,5,-1.9649606704633755e-05
34,6,0.0
34,7,-0.0005082398295052353
34,8,0.0
34,9,0.0
34,10,-0.0
34,11,-1.9649606697234553e-05
35,0,0.0
35,1,-0.0005082398295052353
35,2,0.0
35,3,0.0
35,4,-0.0
35,5,-1.9649606697234553e-05
35,6,0.0
35,7,-0.0005278894361993549
35,8,0.0
35,9,0.0
35,10,-0.0
35,11,-1.964960668996861e-05
36,0,0.0
36,1,-0.0005278894361993549
36,2,0.0
36,3,0.0
36,4,-0.0
36,5,-1.964960668996861e-05
36,6,0.0
36,7,-0.0005475390428862731
36,8,0.0
36,9,0.0
36,10,-0.0
36,11,-1.9649606682853373e-05
37,0,0.0
37,1,-0.0005475390428862731
37,2,0.0
37,3,0.0
37,4,-0.0
37,5,-1.9649606682853373e-05
37,6,0.0
37,7,-0.0005671886495661419
37,8,0.0
37,9,0.0
37,10,-0.0
37,11,-1.9649606675891765e-05
38,0,0.0
38,1,-0.0005671886495661419
38,2,0.0
38,3,0.0
38,4,-0.0
38,5,-1.9649606675891765e-05
38,6,0.0
