Element ID,Local DOF,U Value
33,11,0.0
34,0,0.0
34,1,-6.0713071452859925e-09
34,2,0.0
34,3,0.0
34,4,0.0
34,5,0.0
34,6,0.0
34,7,-6.249875002500283e-09
34,8,0.0
34,9,0.0
34,10,0.0
34,11,0.0
35,0,0.0
35,1,-6.249875002500283e-09
35,2,0.0
35,3,0.0
35,4,0.0
35,5,0.0
35,6,0.0
35,7,-6.428442859714575e-09
35,8,0.0
35,9,0.0
35,10,0.0
35,11,0.0
36,0,0.0
36,1,-6.428442859714575e-09
36,2,0.0
36,3,0.0
36,4,0.0
36,5,0.0
36,6,0.0
36,7,-6.607010716928865e-09
36,8,0.0
36,9,0.0
36,10,0.0
36,11,0.0
37,0,0.0
37,1,-6.607010716928865e-09
37,2,0.0
37,3,0.0
37,4,0.0
37,5,0.0
37,6,0.0
37,7,-6.785578574143156e-09
37,8,0.0
37,9,0.0
37,10,0.0
37,11,0.0
38,0,0.0
38,1,-6.785578574143156e-09
38,2,0.0
38,3,0.0
38,4,0.0
38,5,0.0
38,6,0.0
38,7,-6.964146431357447e-09
38,8,0.0
38,9,0.0
38,10,0.0
38,11,0.0
39,0,0.0
39,1,-6.964146431357447e-09
39,2,0.0
39,3,0.0
39,4,0.0
39,5,0.0
39,6,0.0
39,7,-7.142714288571737e-09
39,8,0.0
39,9,0.0
39,10,0.0
39,11,0.0
40,0,0.0
40,1,-7.142714288571737e-09
40,2,0.0
40,3,0.0
40,4,0.0
40,5,0.0
40,6,0.0
40,7,-7.321282145786024e-09
40,8,0.0
40,9,0.0
40,10,0.0
40,11,0.0
41,0,0.0
41,1,-7.321282145786024e-09
41,2,0.0
41,3,0.0
41,4,0.0
41,5,0.0
41,6,0.0
41,7,-7.499850003000311e-09
41,8,0.0
41,9,0.0
41,10,0.0
41,11,0.0
42,0,0.0
42,1,-7.499850003000311e-09
42,2,0.0
42,3,0.0
42,4,0.0
42,5,0.0
42,6,0.0
42,7,-7.678417860214601e-09
42,8,0.0
42,9,0.0
42,10,0.0
42,11,0.0
43,0,0.0
43,1,-7.678417860214601e-09
43,2,0.0
43,3,0.0
43,4,0.0
43,5,0.0
43,6,0.0
43,7,-7.856985717428887e-09
43,8,0.0
43,9,0.0
43,10,0.0
43,11,0.0
44,0,0.0
44,1,-7.856985717428887e-09
44,2,0.0
44,3,0.0
44,4,0.0
44,5,0.0
44,6,0.0
44,7,-8.035553574643177e-09
44,8,0.0
44,9,0.0
44,10,0.0
44,11,0.0
45,0,0.0
45,1,-8.035553574643177e-09
45,2,0.0
45,3,0.0
45,4,0.0
45,5,0.0
45,6,0.0
45,7,-8.214121431857467e-09
45,8,0.0
45,9,0.0
45,10,0.0
45,11,0.0
46,0,0.0
46,1,-8.214121431857467e-09
46,2,0.0
46,3,0.0
46,4,0.0
46,5,0.0
46,6,0.0
46,7,-8.392689289071751e-09
46,8,0.0
46,9,0.0
46,10,0.0
46,11,0.0
47,0,0.0
47,1,-8.392689289071751e-09
47,2,0.0
47,3,0.0
47,4,0.0
47,5,0.0
47,6,0.0
47,7,-8.57125714628604e-09
47,8,0.0
47,9,0.0
47,10,0.0
47,11,0.0
48,0,0.0
48,1,-8.57125714628604e-09
48,2,0.0
48,3,0.0
48,4,0.0
48,5,0.0
48,6,0.0
48,7,-8.749825003500327e-09
48,8,0.0
48,9,0.0
48,10,0.0
48,11,0.0
49,0,0.0
49,1,-8.749825003500327e-09
49,2,0.0
49,3,0.0
49,4,0.0
49,5,0.0
49,6,0.0
49,7,-8.928392860714615e-09
49,8,0.0
49,9,0.0
49,10,0.0
49,11,0.0
50,0,0.0
50,1,-8.928392860714615e-09
50,2,0.0
50,3,0.0
50,4,0.0
50,5,0.0
50,6,0.0
50,7,-9.106960717928902e-09
50,8,0.0
50,9,0.0
50,10,0.0
50,11,0.0
51,0,0.0
51,1,-9.106960717928902e-09
51,2,0.0
51,3,0.0
51,4,0.0
51,5,0.0
51,6,0.0
51,7,-9.285528575143193e-09
51,8,0.0
51,9,0.0
51,10,0.0
51,11,0.0
52,0,0.0
52,1,-9.285528575143193e-09
52,2,0.0
52,3,0.0
52,4,0.0
52,5,0.0
52,6,0.0
52,7,-9.464096432357481e-09
52,8,0.0
52,9,0.0
52,10,0.0
52,11,0.0
53,0,0.0
53,1,-9.464096432357481e-09
53,2,0.0
53,3,0.0
53,4,0.0
53,5,0.0
53,6,0.0
53,7,-9.64266428957177e-09
53,8,0.0
53,9,0.0
53,10,0.0
53,11,0.0
54,0,0.0
54,1,-9.64266428957177e-09
54,2,0.0
54,3,0.0
54,4,0.0
54,5,0.0
54,6,0.0
54,7,-9.82123214678606e-09
54,8,0.0
54,9,0.0
54,10,0.0
54,11,0.0
55,0,0.0
55,1,-9.82123214678606e-09
55,2,0.0
55,3,0.0
55,4,0.0
55,5,0.0
55,6,0.0
55,7,-9.99980000400035e-09
55,8,0.0
55,9,0.0
55,10,0.0
55,11,0.0
56,0,0.0
56,1,-9.99980000400035e-09
56,2,0.0
56,3,0.0
56,4,0.0
56,5,0.0
56,6,0.0
56,7,-1.0178367861214633e-08
56,8,0.0
56,9,0.0
56,10,0.0
56,11,0.0
57,0,0.0
57,1,-1.0178367861214633e-08
57,2,0.0
57,3,0.0
57,4,0.0
57,5,0.0
57,6,0.0
57,7,-1.0356935718428923e-08
57,8,0.0
57,9,0.0
57,10,0.0
57,11,0.0
58,0,0.0
58,1,-1.0356935718428923e-08
58,2,0.0
58,3,0.0
58,4,0.0
58,5,0.0
58,6,0.0
58,7,-1.0535503575643217e-08
58,8,0.0
58,9,0.0
58,10,0.0
58,11,0.0
59,0,0.0
