Global DOF,U Value
563,0.00000000000000000e+00
564,0.00000000000000000e+00
565,-1.67853785781433498e-08
566,0.00000000000000000e+00
567,0.00000000000000000e+00
568,0.00000000000000000e+00
569,0.00000000000000000e+00
570,0.00000000000000000e+00
571,-1.69639464353576384e-08
572,0.00000000000000000e+00
573,0.00000000000000000e+00
574,0.00000000000000000e+00
575,0.00000000000000000e+00
576,0.00000000000000000e+00
577,-1.71425142925719337e-08
578,0.00000000000000000e+00
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,0.00000000000000000e+00
582,0.00000000000000000e+00
583,-1.73210821497862257e-08
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,0.00000000000000000e+00
588,0.00000000000000000e+00
589,-1.74996500070005177e-08
590,0.00000000000000000e+00
591,0.00000000000000000e+00
592,0.00000000000000000e+00
593,0.00000000000000000e+00
594,0.00000000000000000e+00
595,-1.76782178642148096e-08
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,0.00000000000000000e+00
599,0.00000000000000000e+00
600,0.00000000000000000e+00
601,-1.78567857214291016e-08
602,0.00000000000000000e+00
603,0.00000000000000000e+00
604,0.00000000000000000e+00
605,0.00000000000000000e+00
