[mesh]
[node_ids]     [x]            [y]         [z]         [connectivity]      [element_type]           
82             0.631190       0.0         0.0         (82,83)             EulerBernoulliBeamElement3DOF
83             0.637533       0.0         0.0         (83,84)             EulerBernoulliBeamElement3DOF
84             0.643598       0.0         0.0         (84,85)             EulerBernoulliBeamElement3DOF
85             0.649379       0.0         0.0         (85,86)             EulerBernoulliBeamElement3DOF
86             0.654870       0.0         0.0         (86,87)             EulerBernoulliBeamElement3DOF
87             0.660066       0.0         0.0         (87,88)             EulerBernoulliBeamElement3DOF
88             0.664963       0.0         0.0         (88,89)             EulerBernoulliBeamElement3DOF
89             0.669554       0.0         0.0         (89,90)             EulerBernoulliBeamElement3DOF
90             0.673837       0.0         0.0         (90,91)             EulerBernoulliBeamElement3DOF
91             0.677806       0.0         0.0         (91,92)             EulerBernoulliBeamElement3DOF
92             0.681458       0.0         0.0         (92,93)             EulerBernoulliBeamElement3DOF
93             0.684790       0.0         0.0         (93,94)             EulerBernoulliBeamElement3DOF
94             0.687797       0.0         0.0         (94,95)             EulerBernoulliBeamElement3DOF
95             0.690478       0.0         0.0         (95,96)             EulerBernoulliBeamElement3DOF
96             0.692829       0.0         0.0         (96,97)             EulerBernoulliBeamElement3DOF
97             0.694849       0.0         0.0         (97,98)             EulerBernoulliBeamElement3DOF
98             0.696535       0.0         0.0         (98,99)             EulerBernoulliBeamElement3DOF
99             0.697886       0.0         0.0         (99,100)            EulerBernoulliBeamElement3DOF
100            0.698900       0.0         0.0         (100,101)           EulerBernoulliBeamElement3DOF
101            0.699577       0.0         0.0         (101,102)           EulerBernoulliBeamElement3DOF
102            0.699915       0.0         0.0         (102,103)           EulerBernoulliBeamElement3DOF
103            0.700000       0.0         0.0         -                   -                        
