Condensed DOF,U Value
192,0.00000000000000000e+00
193,-1.17968513911560443e-03
194,0.00000000000000000e+00
195,0.00000000000000000e+00
196,-0.00000000000000000e+00
197,-6.22450041153789881e-05
198,0.00000000000000000e+00
199,-1.24235638469575704e-03
200,0.00000000000000000e+00
201,0.00000000000000000e+00
202,-0.00000000000000000e+00
203,-6.32387342165222088e-05
204,0.00000000000000000e+00
205,-1.30599886082721404e-03
206,0.00000000000000000e+00
207,0.00000000000000000e+00
208,-0.00000000000000000e+00
209,-6.41799653680439231e-05
210,0.00000000000000000e+00
211,-1.37056006856036100e-03
212,0.00000000000000000e+00
213,0.00000000000000000e+00
214,-0.00000000000000000e+00
215,-6.50686975699576428e-05
216,0.00000000000000000e+00
217,-1.43598750894560604e-03
218,0.00000000000000000e+00
219,0.00000000000000000e+00
220,-0.00000000000000000e+00
221,-6.59049308223017894e-05
222,0.00000000000000000e+00
223,-1.50222868303337594e-03
224,0.00000000000000000e+00
225,0.00000000000000000e+00
226,-0.00000000000000000e+00
227,-6.66886651250675401e-05
228,0.00000000000000000e+00
229,-1.56923109187409311e-03
230,0.00000000000000000e+00
231,0.00000000000000000e+00
232,-0.00000000000000000e+00
233,-6.74199004782558031e-05
234,0.00000000000000000e+00
235,-1.63694223651816048e-03
236,0.00000000000000000e+00
237,0.00000000000000000e+00
238,-0.00000000000000000e+00
239,-6.80986368818225325e-05
240,0.00000000000000000e+00
241,-1.70530961801596556e-03
242,0.00000000000000000e+00
243,0.00000000000000000e+00
244,-0.00000000000000000e+00
245,-6.87248743357881791e-05
246,0.00000000000000000e+00
247,-1.77428073741795335e-03
248,0.00000000000000000e+00
249,0.00000000000000000e+00
250,-0.00000000000000000e+00
251,-6.92986128402627488e-05
252,0.00000000000000000e+00
253,-1.84380309577466379e-03
254,0.00000000000000000e+00
255,0.00000000000000000e+00
256,-0.00000000000000000e+00
257,-6.98198523953161727e-05
258,0.00000000000000000e+00
259,-1.91382419413667500e-03
260,0.00000000000000000e+00
261,0.00000000000000000e+00
262,-0.00000000000000000e+00
263,-7.02885930009465262e-05
264,0.00000000000000000e+00
265,-1.98429153355452392e-03
266,0.00000000000000000e+00
267,0.00000000000000000e+00
268,-0.00000000000000000e+00
269,-7.07048346570601885e-05
270,0.00000000000000000e+00
271,-2.05515261507869694e-03
272,0.00000000000000000e+00
273,0.00000000000000000e+00
274,-0.00000000000000000e+00
275,-7.10685773636646136e-05
276,0.00000000000000000e+00
277,-2.12635493975967373e-03
278,0.00000000000000000e+00
279,0.00000000000000000e+00
280,-0.00000000000000000e+00
281,-7.13798211207344446e-05
282,0.00000000000000000e+00
283,-2.19784600864797366e-03
284,0.00000000000000000e+00
285,0.00000000000000000e+00
286,-0.00000000000000000e+00
287,-7.16385659283957742e-05
288,0.00000000000000000e+00
289,-2.26957332279418373e-03
290,0.00000000000000000e+00
291,0.00000000000000000e+00
292,-0.00000000000000000e+00
293,-7.18448117866374081e-05
294,0.00000000000000000e+00
295,-2.34148438324885237e-03
296,0.00000000000000000e+00
297,0.00000000000000000e+00
298,-0.00000000000000000e+00
299,-7.19985586953850512e-05
300,0.00000000000000000e+00
301,-2.41350794143746711e-03
302,0.00000000000000000e+00
303,0.00000000000000000e+00
304,-0.00000000000000000e+00
305,-7.20548075545944825e-05
306,0.00000000000000000e+00
