Local DOF,R_e Value
0,0.000000000000e+00
1,-5.667196145475e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-7.470092456571e-07
6,0.000000000000e+00
7,-5.741897070041e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-7.470092456483e-07
