Local DOF,R_e Value
0,0.000000000000e+00
1,-1.202152698547e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-3.343009023987e-07
6,0.000000000000e+00
7,-1.553513163651e-06
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-3.740748689290e-07
