Local DOF,R_e Value
0,0.000000000000e+00
1,-9.650913005647e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-7.213486377781e-07
6,0.000000000000e+00
7,-1.037649089414e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-7.311852096579e-07
