Local DOF,R_e Value
0,0.000000000000e+00
1,-3.052663783713e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-7.470092483381e-07
6,0.000000000000e+00
7,-3.127364708535e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-7.470092480810e-07
