Local DOF,R_e Value
0,0.000000000000e+00
1,-1.708047130968e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,-0.000000000000e+00
5,-7.470092555057e-07
6,0.000000000000e+00
7,-1.782748056495e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,-0.000000000000e+00
11,-7.470092549631e-07
