# Static simulation
# Job: job_0002
# Scale: element
# Data key: stiffness_matrix
# Timestamp (runner starts): 2025-02-18_19-06-54
# Data:

# Element ID: 0
0, 0, 43750000.000000
0, 6, -43750000.000000
5, 5, 4388571428.571429
5, 11, -4388571428.571429
6, 0, -43750000.000000
6, 6, 43750000.000000
11, 5, -4388571428.571429
11, 11, 4388571428.571429

# Element ID: 1
0, 0, 41151000.000000
0, 6, -41151000.000000
5, 5, 4665743238.317418
5, 11, -4665743238.317418
6, 0, -41151000.000000
6, 6, 41151000.000000
11, 5, -4665743238.317418
11, 11, 4665743238.317418

# Element ID: 2
0, 0, 38708000.000000
0, 6, -38708000.000000
5, 5, 4960214942.647517
5, 11, -4960214942.647517
6, 0, -38708000.000000
6, 6, 38708000.000000
11, 5, -4960214942.647517
11, 11, 4960214942.647517

# Element ID: 3
0, 0, 36409000.000000
0, 6, -36409000.000000
5, 5, 5273421406.795025
5, 11, -5273421406.795025
6, 0, -36409000.000000
6, 6, 36409000.000000
11, 5, -5273421406.795025
11, 11, 5273421406.795025

# Element ID: 4
0, 0, 34246000.000000
0, 6, -34246000.000000
5, 5, 5606494189.102379
5, 11, -5606494189.102379
6, 0, -34246000.000000
6, 6, 34246000.000000
11, 5, -5606494189.102379
11, 11, 5606494189.102379

# Element ID: 5
0, 0, 32213000.000000
0, 6, -32213000.000000
5, 5, 5960326576.226988
5, 11, -5960326576.226988
6, 0, -32213000.000000
6, 6, 32213000.000000
11, 5, -5960326576.226988
11, 11, 5960326576.226988

# Element ID: 6
0, 0, 30300000.000000
0, 6, -30300000.000000
5, 5, 6336633663.366344
5, 11, -6336633663.366344
6, 0, -30300000.000000
6, 6, 30300000.000000
11, 5, -6336633663.366344
11, 11, 6336633663.366344

# Element ID: 7
0, 0, 28500000.000000
0, 6, -28500000.000000
5, 5, 6736842105.263152
5, 11, -6736842105.263152
6, 0, -28500000.000000
6, 6, 28500000.000000
11, 5, -6736842105.263152
11, 11, 6736842105.263152

# Element ID: 8
0, 0, 26808000.000000
0, 6, -26808000.000000
5, 5, 7162041181.736796
5, 11, -7162041181.736796
6, 0, -26808000.000000
6, 6, 26808000.000000
11, 5, -7162041181.736796
11, 11, 7162041181.736796

# Element ID: 9
0, 0, 25215000.000000
0, 6, -25215000.000000
5, 5, 7614515169.541946
5, 11, -7614515169.541946
6, 0, -25215000.000000
6, 6, 25215000.000000
11, 5, -7614515169.541946
11, 11, 7614515169.541946

# Element ID: 10
0, 0, 23719000.000000
0, 6, -23719000.000000
5, 5, 8094776339.643331
5, 11, -8094776339.643331
6, 0, -23719000.000000
6, 6, 23719000.000000
11, 5, -8094776339.643331
11, 11, 8094776339.643331

# Element ID: 11
0, 0, 22309000.000000
0, 6, -22309000.000000
5, 5, 8606392039.087355
5, 11, -8606392039.087355
6, 0, -22309000.000000
6, 6, 22309000.000000
11, 5, -8606392039.087355
11, 11, 8606392039.087355

# Element ID: 12
0, 0, 20985000.000000
0, 6, -20985000.000000
5, 5, 9149392423.159412
5, 11, -9149392423.159412
6, 0, -20985000.000000
6, 6, 20985000.000000
11, 5, -9149392423.159412
11, 11, 9149392423.159412

# Element ID: 13
0, 0, 19738000.000000
0, 6, -19738000.000000
5, 5, 9727429324.146301
5, 11, -9727429324.146301
6, 0, -19738000.000000
6, 6, 19738000.000000
11, 5, -9727429324.146301
11, 11, 9727429324.146301

# Element ID: 14
0, 0, 18566000.000000
0, 6, -18566000.000000
5, 5, 10341484433.911470
5, 11, -10341484433.911470
6, 0, -18566000.000000
6, 6, 18566000.000000
11, 5, -10341484433.911470
11, 11, 10341484433.911470

# Element ID: 15
0, 0, 17464000.000000
0, 6, -17464000.000000
5, 5, 10994044892.349957
5, 11, -10994044892.349957
6, 0, -17464000.000000
6, 6, 17464000.000000
11, 5, -10994044892.349957
11, 11, 10994044892.349957

# Element ID: 16
0, 0, 16427000.000000
0, 6, -16427000.000000
5, 5, 11688074511.475037
