Condensed DOF,U Value
224,0.00000000000000000e+00
225,0.00000000000000000e+00
226,-0.00000000000000000e+00
227,-6.73384520143631253e-05
228,0.00000000000000000e+00
229,-1.53774409439134171e-03
230,0.00000000000000000e+00
231,0.00000000000000000e+00
232,-0.00000000000000000e+00
233,-6.83451568559276034e-05
234,0.00000000000000000e+00
235,-1.60650709288020295e-03
236,0.00000000000000000e+00
237,0.00000000000000000e+00
238,-0.00000000000000000e+00
239,-6.93196123429463463e-05
240,0.00000000000000000e+00
241,-1.67623094712829801e-03
242,0.00000000000000000e+00
243,0.00000000000000000e+00
244,-0.00000000000000000e+00
245,-7.02623434649687456e-05
246,0.00000000000000000e+00
247,-1.74688415776615017e-03
248,0.00000000000000000e+00
249,0.00000000000000000e+00
250,-0.00000000000000000e+00
251,-7.11738752115392056e-05
252,0.00000000000000000e+00
253,-1.81843575041384627e-03
254,0.00000000000000000e+00
255,0.00000000000000000e+00
256,-0.00000000000000000e+00
257,-7.20547325722486565e-05
258,0.00000000000000000e+00
259,-1.89085527568102541e-03
260,0.00000000000000000e+00
261,0.00000000000000000e+00
262,-0.00000000000000000e+00
263,-7.29054405365957628e-05
264,0.00000000000000000e+00
265,-1.96411280916678008e-03
266,0.00000000000000000e+00
267,0.00000000000000000e+00
268,-0.00000000000000000e+00
269,-7.37265240939753090e-05
270,0.00000000000000000e+00
271,-2.03817895145965962e-03
272,0.00000000000000000e+00
273,0.00000000000000000e+00
274,-0.00000000000000000e+00
275,-7.45185082339280673e-05
276,0.00000000000000000e+00
277,-2.11302482813778775e-03
278,0.00000000000000000e+00
279,0.00000000000000000e+00
280,-0.00000000000000000e+00
281,-7.52819179460733468e-05
282,0.00000000000000000e+00
283,-2.18862208976883677e-03
284,0.00000000000000000e+00
285,0.00000000000000000e+00
286,-0.00000000000000000e+00
287,-7.60172782198598169e-05
288,0.00000000000000000e+00
289,-2.26494291190991763e-03
290,0.00000000000000000e+00
291,0.00000000000000000e+00
292,-0.00000000000000000e+00
293,-7.67251140447171054e-05
294,0.00000000000000000e+00
295,-2.34195999510760419e-03
296,0.00000000000000000e+00
297,0.00000000000000000e+00
298,-0.00000000000000000e+00
299,-7.74059504101549901e-05
300,0.00000000000000000e+00
301,-2.41964656489793324e-03
302,0.00000000000000000e+00
303,0.00000000000000000e+00
304,-0.00000000000000000e+00
305,-7.80603123055668188e-05
306,0.00000000000000000e+00
307,-2.49797637180633860e-03
308,0.00000000000000000e+00
309,0.00000000000000000e+00
310,-0.00000000000000000e+00
311,-7.86887247203631781e-05
312,0.00000000000000000e+00
313,-2.57692369134776339e-03
314,0.00000000000000000e+00
315,0.00000000000000000e+00
316,-0.00000000000000000e+00
317,-7.92917126441832317e-05
318,0.00000000000000000e+00
319,-2.65646332402677109e-03
320,0.00000000000000000e+00
